record_date,catg,close
2007-11-23,I,4011165
2007-11-26,D,5119723
2007-11-26,I,4013975
2007-11-27,D,5119668
2007-11-27,I,4017672
2007-11-28,D,5120038
2007-11-28,I,4010713
2007-11-29,D,5132368
2007-11-29,I,4007512
2007-11-30,D,5146579
2007-11-30,I,4002762
2007-12-03,D,5170372
2007-12-03,I,3984614
2007-12-04,D,5171086
2007-12-04,I,3992232
2007-12-05,D,5171372
2007-12-05,I,3992004
2007-12-06,D,5175317
2007-12-06,I,3993035
2007-12-07,D,5175133
2007-12-07,I,3990975
2007-12-10,D,5175055
2007-12-10,I,3992888
2007-12-11,D,5174902
2007-12-11,I,3996892
2007-12-12,D,5183281
2007-12-12,I,3991014
2007-12-13,D,5180516
2007-12-13,I,3991754
2007-12-14,D,5180726
2007-12-14,I,3990939
2007-12-17,D,5149995
2007-12-17,I,3992101
2007-12-18,D,5150351
2007-12-18,I,4000959
2007-12-19,D,5150625
2007-12-19,I,3994967
2007-12-20,D,5138057
2007-12-20,I,3998361
2007-12-21,D,5137961
2007-12-21,I,4002031
2007-12-24,D,5138072
2007-12-24,I,4004131
2007-12-26,D,5138223
2007-12-26,I,4001123
2007-12-27,D,5120576
2007-12-27,I,4003440
2007-12-28,D,5120892
2007-12-28,I,3999658
2007-12-31,D,5136303
2007-12-31,I,4092870
2008-01-02,D,5130778
2008-01-02,I,4079809
2008-01-03,D,5115951
2008-01-03,I,4078996
2008-01-04,D,5116200
2008-01-04,I,4081378
2008-01-07,D,5116191
2008-01-07,I,4083367
2008-01-08,D,5116401
2008-01-08,I,4084824
2008-01-09,D,5116465
2008-01-09,I,4079987
2008-01-10,D,5116484
2008-01-10,I,4081894
2008-01-11,D,5116469
2008-01-11,I,4081762
2008-01-14,D,5116702
2008-01-14,I,4083174
2008-01-15,D,5104643
2008-01-15,I,4089523
2008-01-16,D,5104652
2008-01-16,I,4085665
2008-01-17,D,5095855
2008-01-17,I,4091730
2008-01-18,D,5096207
2008-01-18,I,4092433
2008-01-22,D,5095916
2008-01-22,I,4095159
2008-01-23,D,5097062
2008-01-23,I,4095180
2008-01-24,D,5098656
2008-01-24,I,4096822
2008-01-25,D,5102239
2008-01-25,I,4100278
2008-01-28,D,5102308
2008-01-28,I,4100879
2008-01-29,D,5102676
2008-01-29,I,4105099
2008-01-30,D,5102675
2008-01-30,I,4098200
2008-01-31,D,5132265
2008-01-31,I,4105743
2008-02-01,D,5130384
2008-02-01,I,4080472
2008-02-04,D,5130447
2008-02-04,I,4089246
2008-02-05,D,5130440
2008-02-05,I,4094484
2008-02-06,D,5130501
2008-02-06,I,4092901
2008-02-07,D,5148615
2008-02-07,I,4093512
2008-02-08,D,5149243
2008-02-08,I,4095488
2008-02-11,D,5149319
2008-02-11,I,4096803
2008-02-12,D,5149882
2008-02-12,I,4101050
2008-02-13,D,5149738
2008-02-13,I,4094419
2008-02-14,D,5195943
2008-02-14,I,4095956
2008-02-15,D,5190042
2008-02-15,I,4099200
2008-02-19,D,5190250
2008-02-19,I,4101410
2008-02-20,D,5190800
2008-02-20,I,4103661
2008-02-21,D,5212638
2008-02-21,I,4102889
2008-02-22,D,5212686
2008-02-22,I,4107053
2008-02-25,D,5212482
2008-02-25,I,4108350
2008-02-26,D,5212963
2008-02-26,I,4113720
2008-02-27,D,5223170
2008-02-27,I,4107015
2008-02-28,D,5239145
2008-02-28,I,4104097
2008-02-29,D,5259804
2008-02-29,I,4098247
2008-03-03,D,5288162
2008-03-03,I,4080312
2008-03-04,D,5288507
2008-03-04,I,4091037
2008-03-05,D,5288774
2008-03-05,I,4091653
2008-03-06,D,5302410
2008-03-06,I,4092612
2008-03-07,D,5303092
2008-03-07,I,4090911
2008-03-10,D,5303001
2008-03-10,I,4093744
2008-03-11,D,5303810
2008-03-11,I,4098869
2008-03-12,D,5304203
2008-03-12,I,4092847
2008-03-13,D,5313220
2008-03-13,I,4094846
2008-03-14,D,5313245
2008-03-14,I,4095007
2008-03-17,D,5282750
2008-03-17,I,4096499
2008-03-18,D,5282898
2008-03-18,I,4106389
2008-03-19,D,5283168
2008-03-19,I,4099965
2008-03-20,D,5289595
2008-03-20,I,4102610
2008-03-21,D,5289660
2008-03-21,I,4102898
2008-03-24,D,5290715
2008-03-24,I,4105001
2008-03-25,D,5291290
2008-03-25,I,4109305
2008-03-26,D,5291429
2008-03-26,I,4102701
2008-03-27,D,5308260
2008-03-27,I,4104102
2008-03-28,D,5308272
2008-03-28,I,4099661
2008-03-31,D,5334116
2008-03-31,I,4103479
2008-04-01,D,5357331
2008-04-01,I,4089214
2008-04-02,D,5358160
2008-04-02,I,4096555
2008-04-03,D,5346608
2008-04-03,I,4090817
2008-04-04,D,5346704
2008-04-04,I,4091806
2008-04-07,D,5346812
2008-04-07,I,4094386
2008-04-08,D,5347013
2008-04-08,I,4099141
2008-04-09,D,5346425
2008-04-09,I,4090931
2008-04-10,D,5349601
2008-04-10,I,4093106
2008-04-11,D,5349313
2008-04-11,I,4093444
2008-04-14,D,5349211
2008-04-14,I,4095189
2008-04-15,D,5299898
2008-04-15,I,4109169
2008-04-16,D,5294375
2008-04-16,I,4106343
2008-04-17,D,5259571
2008-04-17,I,4108756
2008-04-18,D,5259642
2008-04-18,I,4112844
2008-04-21,D,5239729
2008-04-21,I,4115192
2008-04-22,D,5220027
2008-04-22,I,4121457
2008-04-23,D,5220417
2008-04-23,I,4121111
2008-04-24,D,5207367
2008-04-24,I,4125835
2008-04-25,D,5207257
2008-04-25,I,4127709
2008-04-28,D,5207326
2008-04-28,I,4130189
2008-04-29,D,5207496
2008-04-29,I,4130553
2008-04-30,D,5244195
2008-04-30,I,4133363
2008-05-01,D,5227865
2008-05-01,I,4118554
2008-05-02,D,5227386
2008-05-02,I,4120089
2008-05-05,D,5227180
2008-05-05,I,4125202
2008-05-06,D,5227064
2008-05-06,I,4130937
2008-05-07,D,5227621
2008-05-07,I,4132100
2008-05-08,D,5227966
2008-05-08,I,4136827
2008-05-09,D,5227817
2008-05-09,I,4137417
2008-05-12,D,5228146
2008-05-12,I,4138343
2008-05-13,D,5228246
2008-05-13,I,4142494
2008-05-14,D,5228442
2008-05-14,I,4136113
2008-05-15,D,5218557
2008-05-15,I,4133730
2008-05-16,D,5218571
2008-05-16,I,4134084
2008-05-19,D,5218614
2008-05-19,I,4138247
2008-05-20,D,5237064
2008-05-20,I,4142065
2008-05-21,D,5237483
2008-05-21,I,4135933
2008-05-22,D,5252254
2008-05-22,I,4140371
2008-05-23,D,5252300
2008-05-23,I,4141614
2008-05-27,D,5252836
2008-05-27,I,4140440
2008-05-28,D,5253222
2008-05-28,I,4137432
2008-05-29,D,5259299
2008-05-29,I,4131930
2008-05-30,D,5278567
2008-05-30,I,4110100
2008-06-02,D,5299425
2008-06-02,I,4096913
2008-06-03,D,5299625
2008-06-03,I,4095750
2008-06-04,D,5299614
2008-06-04,I,4096192
2008-06-05,D,5307427
2008-06-05,I,4100067
2008-06-06,D,5307140
2008-06-06,I,4098599
2008-06-09,D,5307821
2008-06-09,I,4099396
2008-06-10,D,5308044
2008-06-10,I,4103523
2008-06-11,D,5330353
2008-06-11,I,4097968
2008-06-12,D,5314964
2008-06-12,I,4100478
2008-06-13,D,5315086
2008-06-13,I,4100450
2008-06-16,D,5283461
2008-06-16,I,4103330
2008-06-17,D,5283986
2008-06-17,I,4112642
2008-06-18,D,5284022
2008-06-18,I,4108073
2008-06-19,D,5256872
2008-06-19,I,4113417
2008-06-20,D,5256761
2008-06-20,I,4113993
2008-06-23,D,5256906
2008-06-23,I,4116383
2008-06-24,D,5257076
2008-06-24,I,4122198
2008-06-25,D,5257711
2008-06-25,I,4113213
2008-06-26,D,5253962
2008-06-26,I,4114895
2008-06-27,D,5254179
2008-06-27,I,4109626
2008-06-30,D,5285064
2008-06-30,I,4206942
2008-07-01,D,5276941
2008-07-01,I,4190576
2008-07-02,D,5277618
2008-07-02,I,4195445
2008-07-03,D,5301053
2008-07-03,I,4191193
2008-07-07,D,5301339
2008-07-07,I,4192233
2008-07-08,D,5301802
2008-07-08,I,4197986
2008-07-09,D,5302275
2008-07-09,I,4190900
2008-07-10,D,5312998
2008-07-10,I,4189659
2008-07-11,D,5313139
2008-07-11,I,4188302
2008-07-14,D,5313265
2008-07-14,I,4185246
2008-07-15,D,5320754
2008-07-15,I,4188986
2008-07-16,D,5321071
2008-07-16,I,4183648
2008-07-17,D,5330584
2008-07-17,I,4187368
2008-07-18,D,5330674
2008-07-18,I,4187577
2008-07-21,D,5331047
2008-07-21,I,4189306
2008-07-22,D,5339931
2008-07-22,I,4192875
2008-07-23,D,5340252
2008-07-23,I,4186345
2008-07-24,D,5350871
2008-07-24,I,4189290
2008-07-25,D,5351160
2008-07-25,I,4189530
2008-07-28,D,5350906
2008-07-28,I,4186590
2008-07-29,D,5351639
2008-07-29,I,4185952
2008-07-30,D,5351840
2008-07-30,I,4180696
2008-07-31,D,5403382
2008-07-31,I,4182098
2008-08-01,D,5400553
2008-08-01,I,4156018
2008-08-04,D,5401069
2008-08-04,I,4163974
2008-08-05,D,5401231
2008-08-05,I,4168456
2008-08-06,D,5401768
2008-08-06,I,4167403
2008-08-07,D,5402861
2008-08-07,I,4168572
2008-08-08,D,5403109
2008-08-08,I,4170345
2008-08-11,D,5403503
2008-08-11,I,4171678
2008-08-12,D,5403830
2008-08-12,I,4175551
2008-08-13,D,5429866
2008-08-13,I,4169011
2008-08-14,D,5423722
2008-08-14,I,4169618
2008-08-15,D,5434626
2008-08-15,I,4172350
2008-08-18,D,5435105
2008-08-18,I,4173006
2008-08-19,D,5435744
2008-08-19,I,4178987
2008-08-20,D,5436200
2008-08-20,I,4172135
2008-08-21,D,5443448
2008-08-21,I,4175197
2008-08-22,D,5443728
2008-08-22,I,4175007
2008-08-25,D,5444171
2008-08-25,I,4177366
2008-08-26,D,5455468
2008-08-26,I,4180177
2008-08-27,D,5455421
2008-08-27,I,4173375
2008-08-28,D,5479937
2008-08-28,I,4170390
2008-08-29,D,5479100
2008-08-29,I,4166625
2008-09-02,D,5509898
2008-09-02,I,4157904
2008-09-03,D,5509953
2008-09-03,I,4157723
2008-09-04,D,5510538
2008-09-04,I,4157656
2008-09-05,D,5510654
2008-09-05,I,4159145
2008-09-08,D,5510455
2008-09-08,I,4158390
2008-09-09,D,5530693
2008-09-09,I,4162070
2008-09-10,D,5530928
2008-09-10,I,4153864
2008-09-11,D,5526829
2008-09-11,I,4155288
2008-09-12,D,5526803
2008-09-12,I,4156516
2008-09-15,D,5475451
2008-09-15,I,4158640
2008-09-16,D,5475942
2008-09-16,I,4163850
2008-09-17,D,5476381
2008-09-17,I,4170766
2008-09-18,D,5492459
2008-09-18,I,4172172
2008-09-19,D,5552620
2008-09-19,I,4174390
2008-09-22,D,5613059
2008-09-22,I,4172807
2008-09-23,D,5613893
2008-09-23,I,4177676
2008-09-24,D,5614420
2008-09-24,I,4173660
2008-09-25,D,5674500
2008-09-25,I,4174750
2008-09-26,D,5714474
2008-09-26,I,4174726
2008-09-29,D,5774962
2008-09-29,I,4170616
2008-09-30,D,5808692
2008-09-30,I,4216033
2008-10-01,D,5850791
2008-10-01,I,4273434
2008-10-02,D,5869084
2008-10-02,I,4279665
2008-10-03,D,5913838
2008-10-03,I,4272431
2008-10-06,D,5913434
2008-10-06,I,4274320
2008-10-07,D,5943992
2008-10-07,I,4280260
2008-10-08,D,5974095
2008-10-08,I,4271152
2008-10-09,D,5994930
2008-10-09,I,4271453
2008-10-10,D,6024947
2008-10-10,I,4269434
2008-10-14,D,6024524
2008-10-14,I,4269881
2008-10-15,D,6055696
2008-10-15,I,4270359
2008-10-16,D,6060010
2008-10-16,I,4271129
2008-10-17,D,6059726
2008-10-17,I,4274480
2008-10-20,D,6189647
2008-10-20,I,4275242
2008-10-21,D,6189702
2008-10-21,I,4277689
2008-10-22,D,6225625
2008-10-22,I,4270045
2008-10-23,D,6250228
2008-10-23,I,4273885
2008-10-24,D,6249315
2008-10-24,I,4274640
2008-10-27,D,6249201
2008-10-27,I,4275546
2008-10-28,D,6249172
2008-10-28,I,4277548
2008-10-29,D,6249239
2008-10-29,I,4276584
2008-10-30,D,6257578
2008-10-30,I,4273315
2008-10-31,D,6302794
2008-10-31,I,4271301
2008-11-03,D,6302221
2008-11-03,I,4253956
2008-11-04,D,6302536
2008-11-04,I,4263610
2008-11-05,D,6302458
2008-11-05,I,4264412
2008-11-06,D,6358999
2008-11-06,I,4265731
2008-11-07,D,6358869
2008-11-07,I,4263298
2008-11-10,D,6358690
2008-11-10,I,4263533
2008-11-12,D,6358807
2008-11-12,I,4259702
2008-11-13,D,6320977
2008-11-13,I,4257662
2008-11-14,D,6360692
2008-11-14,I,4257115
2008-11-17,D,6359523
2008-11-17,I,4258943
2008-11-18,D,6394550
2008-11-18,I,4265868
2008-11-19,D,6394117
2008-11-19,I,4258207
2008-11-20,D,6393927
2008-11-20,I,4261530
2008-11-21,D,6393776
2008-11-21,I,4261693
2008-11-24,D,6393689
2008-11-24,I,4260571
2008-11-25,D,6395157
2008-11-25,I,4263199
2008-11-26,D,6395808
2008-11-26,I,4252110
2008-11-28,D,6396591
2008-11-28,I,4264584
2008-12-01,D,6434879
2008-12-01,I,4246257
2008-12-02,D,6435079
2008-12-02,I,4250088
2008-12-03,D,6434553
2008-12-03,I,4241380
2008-12-04,D,6411650
2008-12-04,I,4242233
2008-12-05,D,6411463
2008-12-05,I,4241808
2008-12-08,D,6410703
2008-12-08,I,4243227
2008-12-09,D,6410735
2008-12-09,I,4245385
2008-12-10,D,6410822
2008-12-10,I,4237618
2008-12-11,D,6390882
2008-12-11,I,4207003
2008-12-12,D,6390699
2008-12-12,I,4206370
2008-12-15,D,6418685
2008-12-15,I,4236916
2008-12-16,D,6418858
2008-12-16,I,4211698
2008-12-17,D,6418658
2008-12-17,I,4236894
2008-12-18,D,6360780
2008-12-18,I,4237688
2008-12-19,D,6360411
2008-12-19,I,4237784
2008-12-22,D,6359822
2008-12-22,I,4207607
2008-12-23,D,6359897
2008-12-23,I,4241874
2008-12-24,D,6359776
2008-12-24,I,4226813
2008-12-26,D,6323447
2008-12-26,I,4229329
2008-12-29,D,6322710
2008-12-29,I,4231404
2008-12-30,D,6322766
2008-12-30,I,4230249
2008-12-31,D,6369319
2008-12-31,I,4330486
2009-01-02,D,6320066
2009-01-02,I,4307895
2009-01-05,D,6319153
2009-01-05,I,4316359
2009-01-06,D,6318809
2009-01-06,I,4319617
2009-01-07,D,6318495
2009-01-07,I,4317277
2009-01-08,D,6290895
2009-01-08,I,4317430
2009-01-09,D,6290327
2009-01-09,I,4319431
2009-01-12,D,6289228
2009-01-12,I,4320563
2009-01-13,D,6289189
2009-01-13,I,4324715
2009-01-14,D,6288674
2009-01-14,I,4317295
2009-01-15,D,6309145
2009-01-15,I,4318564
2009-01-16,D,6308565
2009-01-16,I,4320317
2009-01-20,D,6307311
2009-01-20,I,4319566
2009-01-21,D,6307085
2009-01-21,I,4317969
2009-01-22,D,6296701
2009-01-22,I,4322017
2009-01-23,D,6296582
2009-01-23,I,4323815
2009-01-26,D,6295577
2009-01-26,I,4325281
2009-01-27,D,6295765
2009-01-27,I,4330314
2009-01-28,D,6295525
2009-01-28,I,4322336
2009-01-29,D,6309861
2009-01-29,I,4316437
2009-01-30,D,6317224
2009-01-30,I,4314781
2009-02-02,D,6363559
2009-02-02,I,4304404
2009-02-03,D,6363421
2009-02-03,I,4305223
2009-02-04,D,6363352
2009-02-04,I,4305840
2009-02-05,D,6410020
2009-02-05,I,4307978
2009-02-06,D,6410361
2009-02-06,I,4306919
2009-02-09,D,6409788
2009-02-09,I,4307938
2009-02-10,D,6410177
2009-02-10,I,4311189
2009-02-11,D,6409955
2009-02-11,I,4303169
2009-02-12,D,6453766
2009-02-12,I,4305431
2009-02-13,D,6453497
2009-02-13,I,4305519
2009-02-17,D,6481923
2009-02-17,I,4307860
2009-02-18,D,6482101
2009-02-18,I,4307824
2009-02-19,D,6495008
2009-02-19,I,4307014
2009-02-20,D,6530346
2009-02-20,I,4308412
2009-02-23,D,6529920
2009-02-23,I,4309607
2009-02-24,D,6530393
2009-02-24,I,4312962
2009-02-25,D,6530807
2009-02-25,I,4306692
2009-02-26,D,6578856
2009-02-26,I,4302304
2009-02-27,D,6579163
2009-02-27,I,4297982
2009-03-02,D,6653326
2009-03-02,I,4288839
2009-03-03,D,6653824
2009-03-03,I,4290014
2009-03-04,D,6654450
2009-03-04,I,4289888
2009-03-05,D,6661393
2009-03-05,I,4291641
2009-03-06,D,6662244
2009-03-06,I,4289334
2009-03-09,D,6662205
2009-03-09,I,4290458
2009-03-10,D,6662657
2009-03-10,I,4295752
2009-03-11,D,6662845
2009-03-11,I,4288255
2009-03-12,D,6694196
2009-03-12,I,4289354
2009-03-13,D,6694183
2009-03-13,I,4289567
2009-03-16,D,6741973
2009-03-16,I,4291185
2009-03-17,D,6742004
2009-03-17,I,4300550
2009-03-18,D,6742241
2009-03-18,I,4291984
2009-03-19,D,6746329
2009-03-19,I,4293358
2009-03-20,D,6746758
2009-03-20,I,4294049
2009-03-23,D,6746642
2009-03-23,I,4295070
2009-03-24,D,6746865
2009-03-24,I,4300064
2009-03-25,D,6746925
2009-03-25,I,4290992
2009-03-26,D,6754100
2009-03-26,I,4292147
2009-03-27,D,6753632
2009-03-27,I,4291922
2009-03-30,D,6753702
2009-03-30,I,4289887
2009-03-31,D,6833543
2009-03-31,I,4293398
2009-04-01,D,6831801
2009-04-01,I,4278854
2009-04-02,D,6839565
2009-04-02,I,4284954
2009-04-03,D,6868533
2009-04-03,I,4278034
2009-04-06,D,6868606
2009-04-06,I,4280740
2009-04-07,D,6868730
2009-04-07,I,4284043
2009-04-08,D,6868781
2009-04-08,I,4276572
2009-04-09,D,6892836
2009-04-09,I,4276631
2009-04-10,D,6892887
2009-04-10,I,4276839
2009-04-13,D,6893196
2009-04-13,I,4276782
2009-04-14,D,6893364
2009-04-14,I,4278934
2009-04-15,D,6937570
2009-04-15,I,4281293
2009-04-16,D,6898834
2009-04-16,I,4285066
2009-04-17,D,6898873
2009-04-17,I,4286843
2009-04-20,D,6899067
2009-04-20,I,4290315
2009-04-21,D,6898703
2009-04-21,I,4294756
2009-04-22,D,6898755
2009-04-22,I,4292302
2009-04-23,D,6885898
2009-04-23,I,4299025
2009-04-24,D,6885764
2009-04-24,I,4299536
2009-04-27,D,6886050
2009-04-27,I,4303406
2009-04-28,D,6886205
2009-04-28,I,4308134
2009-04-29,D,6851477
2009-04-29,I,4301445
2009-04-30,D,6930825
2009-04-30,I,4307767
2009-05-01,D,6927622
2009-05-01,I,4280454
2009-05-04,D,6927691
2009-05-04,I,4292279
2009-05-05,D,6927814
2009-05-05,I,4299650
2009-05-06,D,6927755
2009-05-06,I,4299052
2009-05-07,D,6955434
2009-05-07,I,4300832
2009-05-08,D,6955218
2009-05-08,I,4303476
2009-05-11,D,6955188
2009-05-11,I,4305266
2009-05-12,D,6955071
2009-05-12,I,4308729
2009-05-13,D,6954981
2009-05-13,I,4300979
2009-05-14,D,6968908
2009-05-14,I,4301640
2009-05-15,D,6981972
2009-05-15,I,4302138
2009-05-18,D,6981959
2009-05-18,I,4304634
2009-05-19,D,6982204
2009-05-19,I,4311152
2009-05-20,D,6982626
2009-05-20,I,4302836
2009-05-21,D,6999369
2009-05-21,I,4306305
2009-05-22,D,6999376
2009-05-22,I,4302300
2009-05-26,D,6999554
2009-05-26,I,4306040
2009-05-27,D,6999887
2009-05-27,I,4301228
2009-05-28,D,7017392
2009-05-28,I,4294289
2009-05-29,D,7019322
2009-05-29,I,4302278
2009-06-01,D,7097862
2009-06-01,I,4282105
2009-06-02,D,7098405
2009-06-02,I,4284333
2009-06-03,D,7098402
2009-06-03,I,4275864
2009-06-04,D,7110157
2009-06-04,I,4278840
2009-06-05,D,7109931
2009-06-05,I,4278012
2009-06-08,D,7109946
2009-06-08,I,4280308
2009-06-09,D,7109972
2009-06-09,I,4281487
2009-06-10,D,7110096
2009-06-10,I,4273891
2009-06-11,D,7110581
2009-06-11,I,4265045
2009-06-12,D,7110924
2009-06-12,I,4264029
2009-06-15,D,7133204
2009-06-15,I,4267520
2009-06-16,D,7133504
2009-06-16,I,4272509
2009-06-17,D,7133486
2009-06-17,I,4269284
2009-06-18,D,7127626
2009-06-18,I,4271632
2009-06-19,D,7127310
2009-06-19,I,4270401
2009-06-22,D,7127335
2009-06-22,I,4273322
2009-06-23,D,7127689
2009-06-23,I,4280285
2009-06-24,D,7092957
2009-06-24,I,4272696
2009-06-25,D,7090101
2009-06-25,I,4273414
2009-06-26,D,7090436
2009-06-26,I,4272044
2009-06-29,D,7090563
2009-06-29,I,4267838
2009-06-30,D,7174912
2009-06-30,I,4370363
2009-07-01,D,7165694
2009-07-01,I,4352779
2009-07-02,D,7139808
2009-07-02,I,4349753
2009-07-03,D,7139791
2009-07-03,I,4351197
2009-07-06,D,7169780
2009-07-06,I,4350790
2009-07-07,D,7169995
2009-07-07,I,4353848
2009-07-08,D,7170616
2009-07-08,I,4344448
2009-07-09,D,7181013
2009-07-09,I,4345291
2009-07-10,D,7180648
2009-07-10,I,4343958
2009-07-13,D,7180648
2009-07-13,I,4344745
2009-07-14,D,7180892
2009-07-14,I,4348099
2009-07-15,D,7238614
2009-07-15,I,4340815
2009-07-16,D,7254750
2009-07-16,I,4343668
2009-07-17,D,7254813
2009-07-17,I,4345676
2009-07-20,D,7254984
2009-07-20,I,4346286
2009-07-21,D,7254663
2009-07-21,I,4349702
2009-07-22,D,7254924
2009-07-22,I,4340572
2009-07-23,D,7264964
2009-07-23,I,4340557
2009-07-24,D,7264839
2009-07-24,I,4341689
2009-07-27,D,7264917
2009-07-27,I,4342870
2009-07-28,D,7265338
2009-07-28,I,4347370
2009-07-29,D,7266071
2009-07-29,I,4345147
2009-07-30,D,7240039
2009-07-30,I,4341163
2009-07-31,D,7335573
2009-07-31,I,4333678
2009-08-03,D,7330490
2009-08-03,I,4318058
2009-08-04,D,7330433
2009-08-04,I,4329211
2009-08-05,D,7330451
2009-08-05,I,4328627
2009-08-06,D,7329873
2009-08-06,I,4330269
2009-08-07,D,7330164
2009-08-07,I,4328049
2009-08-10,D,7330386
2009-08-10,I,4331562
2009-08-11,D,7330633
2009-08-11,I,4335853
2009-08-12,D,7330714
2009-08-12,I,4327479
2009-08-13,D,7334811
2009-08-13,I,4328020
2009-08-14,D,7334828
2009-08-14,I,4334955
2009-08-17,D,7347053
2009-08-17,I,4335492
2009-08-18,D,7383335
2009-08-18,I,4343260
2009-08-19,D,7384038
2009-08-19,I,4334194
2009-08-20,D,7385127
2009-08-20,I,4335702
2009-08-21,D,7385460
2009-08-21,I,4333798
2009-08-24,D,7385932
2009-08-24,I,4333128
2009-08-25,D,7386220
2009-08-25,I,4344180
2009-08-26,D,7385754
2009-08-26,I,4330809
2009-08-27,D,7393886
2009-08-27,I,4331592
2009-08-28,D,7394009
2009-08-28,I,4324750
2009-08-31,D,7484145
2009-08-31,I,4328725
2009-09-01,D,7481219
2009-09-01,I,4311699
2009-09-02,D,7481532
2009-09-02,I,4316011
2009-09-03,D,7476061
2009-09-03,I,4311001
2009-09-04,D,7476061
2009-09-04,I,4308967
2009-09-08,D,7475870
2009-09-08,I,4311549
2009-09-09,D,7476008
2009-09-09,I,4308416
2009-09-10,D,7488335
2009-09-10,I,4306711
2009-09-11,D,7488352
2009-09-11,I,4306343
2009-09-14,D,7488158
2009-09-14,I,4304457
2009-09-15,D,7522854
2009-09-15,I,4311337
2009-09-16,D,7522975
2009-09-16,I,4304991
2009-09-17,D,7505033
2009-09-17,I,4304206
2009-09-18,D,7504720
2009-09-18,I,4302947
2009-09-21,D,7504401
2009-09-21,I,4306685
2009-09-22,D,7504396
2009-09-22,I,4315234
2009-09-23,D,7504209
2009-09-23,I,4309514
2009-09-24,D,7460693
2009-09-24,I,4309987
2009-09-25,D,7460436
2009-09-25,I,4310262
2009-09-28,D,7459663
2009-09-28,I,4311788
2009-09-29,D,7460137
2009-09-29,I,4315976
2009-09-30,D,7551862
2009-09-30,I,4357967
2009-10-01,D,7505894
2009-10-01,I,4414625
2009-10-02,D,7506060
2009-10-02,I,4411888
2009-10-05,D,7506025
2009-10-05,I,4413855
2009-10-06,D,7506665
2009-10-06,I,4420770
2009-10-07,D,7506681
2009-10-07,I,4419039
2009-10-08,D,7479183
2009-10-08,I,4419770
2009-10-09,D,7479169
2009-10-09,I,4416630
2009-10-13,D,7489509
2009-10-13,I,4418100
2009-10-14,D,7489759
2009-10-14,I,4413830
2009-10-15,D,7530214
2009-10-15,I,4416489
2009-10-16,D,7530179
2009-10-16,I,4418543
2009-10-19,D,7530348
2009-10-19,I,4422263
2009-10-20,D,7530433
2009-10-20,I,4426152
2009-10-21,D,7530694
2009-10-21,I,4417763
2009-10-22,D,7475812
2009-10-22,I,4420996
2009-10-23,D,7475706
2009-10-23,I,4420183
2009-10-26,D,7475025
2009-10-26,I,4422561
2009-10-27,D,7475652
2009-10-27,I,4425778
2009-10-28,D,7476450
2009-10-28,I,4417219
2009-10-29,D,7456681
2009-10-29,I,4411777
2009-10-30,D,7487887
2009-10-30,I,4405204
2009-11-02,D,7579885
2009-11-02,I,4394853
2009-11-03,D,7580074
2009-11-03,I,4398517
2009-11-04,D,7579989
2009-11-04,I,4398964
2009-11-05,D,7588138
2009-11-05,I,4402423
2009-11-06,D,7588066
2009-11-06,I,4400813
2009-11-09,D,7588075
2009-11-09,I,4401947
2009-11-10,D,7588374
2009-11-10,I,4398580
2009-11-12,D,7594010
2009-11-12,I,4397210
2009-11-13,D,7593746
2009-11-13,I,4397761
2009-11-16,D,7632034
2009-11-16,I,4399265
2009-11-17,D,7632297
2009-11-17,I,4407022
2009-11-18,D,7632274
2009-11-18,I,4397929
2009-11-19,D,7611173
2009-11-19,I,4400614
2009-11-20,D,7611083
2009-11-20,I,4399479
2009-11-23,D,7611034
2009-11-23,I,4400805
2009-11-24,D,7611356
2009-11-24,I,4404965
2009-11-25,D,7611882
2009-11-25,I,4397572
2009-11-27,D,7615594
2009-11-27,I,4393056
2009-11-30,D,7712387
2009-11-30,I,4400660
2009-12-01,D,7707251
2009-12-01,I,4381975
2009-12-02,D,7706914
2009-12-02,I,4383911
2009-12-03,D,7709701
2009-12-03,I,4377660
2009-12-04,D,7709912
2009-12-04,I,4377532
2009-12-07,D,7709787
2009-12-07,I,4376385
2009-12-08,D,7709848
2009-12-08,I,4381445
2009-12-09,D,7710037
2009-12-09,I,4369702
2009-12-10,D,7722302
2009-12-10,I,4370371
2009-12-11,D,7722343
2009-12-11,I,4359367
2009-12-14,D,7710219
2009-12-14,I,4361062
2009-12-15,D,7769018
2009-12-15,I,4365952
2009-12-16,D,7769367
2009-12-16,I,4359706
2009-12-17,D,7732874
2009-12-17,I,4364825
2009-12-18,D,7733584
2009-12-18,I,4364399
2009-12-21,D,7733429
2009-12-21,I,4365814
2009-12-22,D,7736047
2009-12-22,I,4359025
2009-12-23,D,7736507
2009-12-23,I,4366097
2009-12-24,D,7734528
2009-12-24,I,4366745
2009-12-28,D,7734616
2009-12-28,I,4369826
2009-12-29,D,7719581
2009-12-29,I,4380638
2009-12-30,D,7727178
2009-12-30,I,4417716
2009-12-31,D,7811009
2009-12-31,I,4500341
2010-01-04,D,7803906
2010-01-04,I,4486332
2010-01-05,D,7804260
2010-01-05,I,4499041
2010-01-06,D,7804384
2010-01-06,I,4497696
2010-01-07,D,7781593
2010-01-07,I,4499252
