auctionDate,securityType,securityTerm,cusip,bidToCoverRatio,highYield,highDiscountRate,averageMedianYield,averageMedianDiscountRate,lowYield,lowDiscountRate,offeringAmount,totalAccepted,totalTendered,primaryDealerAccepted,directBidderAccepted,indirectBidderAccepted,somaAccepted,reopening,cashManagementBillCMB,tips,floatingRate
2012-12-18,Bill,4-Week,9127957B1,3.990000,,0.015000,,0.000000,,0.000000,4000000000,4000020040,1595486354,3271436500,2946245000,4012078600,0,Yes,No,No,No
2012-12-17,Note,2-Year,912828UD0,3.590000,0.2450,,0.234000,,0.186000,,3500000000,3500016500,1256608000,1873377500,9888513000,6155277000,0,No,No,No,No
2012-12-17,Bill,13-Week,9127957M7,4.440000,,0.040000,,0.025000,,0.000000,3200000000,3200005980,1419500598,2234062500,2865375000,6166220000,0,Yes,No,No,No
2012-12-17,Bill,26-Week,912796AM1,4.750000,,0.090000,,0.080000,,0.050000,2800000000,2800084450,1329360845,1544870000,2292460000,9572606000,0,No,No,No,No
2012-12-13,Bond,29-Year 11,912810QY7,2.500000,2.9170,,2.855000,,2.809000,,1300000000,1300000390,3244068140,5983047500,2633500000,4373015000,0,Yes,No,No,No
2012-12-13,Bill,3-Day,912796DT3,5.620000,,0.090000,,0.080000,,0.050000,1000000000,1000038000,5625000000,9420700000,579680000,0,0,Yes,Yes,No,No
2012-12-12,Note,9-Year 11-,912828TY6,2.950000,1.6520,,1.634000,,1.599000,,2100000000,2100004550,6198784550,6945000000,8960200000,5074900000,0,Yes,No,No,No
2012-12-11,Note,3-Year,912828UC2,3.360000,0.3270,,0.307000,,0.249000,,3200000000,3200007370,1073916437,1697211500,7901045000,6994170000,0,No,No,No,No
2012-12-11,Bill,4-Week,9127955V9,4.640000,,0.050000,,0.040000,,0.010000,4000000000,4000127250,1856493225,2156517500,4287900000,1390660500,0,Yes,No,No,No
2012-12-11,Bill,52-Week,912796AK5,4.960000,,0.160000,,0.155000,,0.140000,2500000000,2500064030,1239593908,1438709000,3859822500,6608337000,0,No,No,No,No
2012-12-10,Bill,13-Week,9127957L9,4.630000,,0.090000,,0.080000,,0.070000,3200000000,3200187860,1481287026,2626987000,3249776000,1889562000,0,Yes,No,No,No
2012-12-10,Bill,26-Week,912796AL3,5.050000,,0.135000,,0.130000,,0.105000,2800000000,2800041060,1413947756,1625901000,2370245000,8540745000,0,No,No,No,No
2012-12-04,Bill,11-Day,912796DT3,5.110000,,0.165000,,0.160000,,0.150000,2500000000,2500052000,1277750000,1642642000,4531500000,4042600000,0,No,Yes,No,No
2012-12-04,Bill,4-Week,9127956Z9,4.080000,,0.060000,,0.050000,,0.000000,4000000000,4000103580,1630070713,2628307500,2671730000,1070218710,0,Yes,No,No,No
2012-12-03,Bill,13-Week,9127956E6,4.390000,,0.090000,,0.085000,,0.050000,3200000000,3200108140,1404821086,2445519000,2268110000,4584872800,0,Yes,No,No,No
2012-12-03,Bill,26-Week,912796AJ8,5.170000,,0.140000,,0.130000,,0.110000,2800000000,2800045660,1446667651,1520474000,2717136500,9138112000,0,No,No,No,No
2012-11-29,Note,7-Year,912828UB4,2.810000,1.0450,,1.009000,,0.957000,,2900000000,2900005510,8138349070,1194678000,5712960000,1132972440,0,No,No,No,No
2012-11-28,Note,5-Year,912828UA6,2.890000,0.6410,,0.618000,,0.560000,,3500000000,3500002750,1011194725,1355455500,5556000000,1586405000,0,No,No,No,No
2012-11-27,Note,2-Year,912828TZ3,4.070000,0.2700,,0.261000,,0.204000,,3500000000,3500007150,1423541088,1457315500,8216134500,1196007320,0,No,No,No,No
2012-11-27,Bill,4-Week,9127956Y2,4.320000,,0.175000,,0.165000,,0.150000,4000000000,4000015050,1726984705,2947600000,5675680000,3612556000,0,Yes,No,No,No
2012-11-26,Bill,13-Week,9127957H8,4.590000,,0.100000,,0.090000,,0.075000,3200000000,3200127740,1469192899,2057630000,2585687500,7456197000,0,Yes,No,No,No
2012-11-26,Bill,26-Week,9127956R7,4.940000,,0.145000,,0.135000,,0.110000,2800000000,2800041170,1383157237,1736044000,1930768000,7393680000,0,Yes,No,No,No
2012-11-21,Note,9-Year 8-M,912828TE0,2.520000,-0.7200,,-0.787000,,-0.850000,,1300000000,1300002240,3275744340,5367615500,1343963500,6269940000,0,Yes,No,Yes,No
2012-11-20,Bill,21-Day,912796DN6,5.230000,,0.155000,,0.145000,,0.120000,2000000000,2000053600,1045389110,1411500000,871625000,5010900000,0,No,Yes,No,No
2012-11-20,Bill,4-Week,9127956X4,4.120000,,0.155000,,0.145000,,0.120000,4000000000,4000103700,1646082570,2908602500,2906755000,7552876600,0,Yes,No,No,No
2012-11-19,Bill,13-Week,9127957G0,4.730000,,0.090000,,0.080000,,0.050000,3200000000,3200084530,1512212853,2217256000,2406000000,6715070200,0,Yes,No,No,No
2012-11-19,Bill,26-Week,912796AH2,4.910000,,0.135000,,0.130000,,0.110000,2800000000,2800010320,1375800082,1747315000,1695515000,8149610000,0,No,No,No,No
2012-11-14,Bill,4-Week,9127955Q0,4.140000,,0.145000,,0.135000,,0.100000,4000000000,4000091900,1657308940,2228496500,2867530000,1445267700,0,Yes,No,No,No
2012-11-14,Bill,46-Day,912796DM8,4.690000,,0.190000,,0.180000,,0.160000,2500000000,2500004240,1173277450,1798707000,3663140000,3348087400,0,No,Yes,No,No
2012-11-14,Bill,52-Week,912796AE9,5.080000,,0.180000,,0.175000,,0.165000,2500000000,2500190210,1270755861,1512146500,2137929500,7466671500,0,No,No,No,No
2012-11-13,Bill,13-Week,9127957F2,4.330000,,0.105000,,0.095000,,0.075000,3200000000,3200022660,1384723441,2091681750,1832285000,8440940000,0,Yes,No,No,No
2012-11-13,Bill,26-Week,912796AG4,4.980000,,0.145000,,0.140000,,0.100000,2800000000,2800037340,1395693686,1337220000,2050650000,1170900480,0,No,No,No,No
2012-11-08,Bond,30-Year,912810QY7,2.770000,2.8200,,2.800000,,2.750000,,1600000000,1600000820,4430434380,6736517400,1985407400,7261519600,0,No,No,No,No
2012-11-07,Note,10-Year,912828TY6,2.590000,1.6750,,1.630000,,1.559000,,2400000000,2400000380,6219334230,1107338000,3384000000,9515826500,0,No,No,No,No
2012-11-07,Bill,42-Day,9127956X4,4.720000,,0.125000,,0.120000,,0.100000,2500000000,2500057550,1179512180,2183584500,2713062500,450450000,0,Yes,Yes,No,No
2012-11-06,Note,3-Year,912828TX8,3.410000,0.3920,,0.377000,,0.303000,,3200000000,3200008930,1092172893,1678385000,7088390000,7982860000,0,No,No,No,No
2012-11-06,Bill,4-Week,9127956V8,4.730000,,0.120000,,0.115000,,0.100000,4000000000,4000042170,1891059276,2475422500,3668205000,1122527870,0,Yes,No,No,No
2012-11-05,Bill,13-Week,9127955Z0,4.560000,,0.105000,,0.100000,,0.050000,3200000000,3200060260,1457896101,2383814500,2174397500,5362015000,0,Yes,No,No,No
2012-11-05,Bill,26-Week,912796AF6,4.760000,,0.150000,,0.140000,,0.115000,2800000000,2800055590,1332396190,1562569500,2149154000,9413472900,0,No,No,No,No
2012-10-29,Bill,4-Week,9127956U0,5.230000,,0.130000,,0.120000,,0.090000,2500000000,2500058930,1308280793,1176608000,2788156000,1013485800,0,Yes,No,No,No
2012-10-29,Bill,13-Week,9127957D7,4.360000,,0.125000,,0.115000,,0.000000,3200000000,3200031270,1395539827,2051140000,2540330000,8378540000,0,Yes,No,No,No
2012-10-29,Bill,26-Week,9127956L0,4.440000,,0.160000,,0.145000,,0.070000,2800000000,2800056000,1243257510,1813995000,1318805000,8203064000,0,Yes,No,No,No
2012-10-25,Note,7-Year,912828TV2,2.560000,1.2670,,1.227000,,1.160000,,2900000000,2900004970,7420979970,1265325000,5220000000,1106920000,0,No,No,No,No
2012-10-24,Note,5-Year,912828TW0,2.730000,0.7740,,0.735000,,0.680000,,3500000000,3500004080,9542328080,1474350000,5413260000,1480725000,0,No,No,No,No
2012-10-23,Note,2-Year,912828TU4,4.020000,0.2950,,0.283000,,0.239000,,3500000000,3500005350,1405673375,9835060000,1325272000,1164043600,0,No,No,No,No
2012-10-23,Bill,4-Week,9127956T3,4.460000,,0.125000,,0.115000,,0.100000,4000000000,4000083610,1783743286,2934880500,4716317500,5583503300,0,Yes,No,No,No
2012-10-22,Bill,13-Week,9127957C9,4.690000,,0.100000,,0.090000,,0.075000,3200000000,3200042730,1499405623,2244532500,2204540000,6599750000,0,Yes,No,No,No
2012-10-22,Bill,26-Week,912796AB5,4.730000,,0.150000,,0.140000,,0.120000,2800000000,2800165380,1324979433,1938045000,2097885500,5577875000,0,No,No,No,No
2012-10-18,Bond,29-Year 4-,912810QV3,2.820000,0.4790,,0.419000,,0.370000,,7000000000,7000088200,1977235780,2630000000,925365200,3429755200,0,Yes,No,Yes,No
2012-10-16,Bill,4-Week,9127955L1,4.010000,,0.125000,,0.115000,,0.100000,4000000000,4000069930,1605685743,2683420000,4079425000,8762467000,0,Yes,No,No,No
2012-10-16,Bill,52-Week,912795Z87,4.860000,,0.180000,,0.175000,,0.165000,2500000000,2500049030,1215373220,1198693500,2015014000,1085421930,0,No,No,No,No
2012-10-15,Bill,13-Week,9127957B1,4.610000,,0.105000,,0.095000,,0.085000,3200000000,3200017330,1476656021,1937264000,2893880000,8892603200,0,Yes,No,No,No
2012-10-15,Bill,26-Week,912796AA7,5.000000,,0.150000,,0.140000,,0.120000,2800000000,2800009860,1400980316,1485578000,2096567000,9834306000,0,No,No,No,No
2012-10-11,Bond,29-Year 10,912810QX9,2.490000,2.9040,,2.844000,,2.797000,,1300000000,1300001420,3236956320,7707451000,1840000000,3447250000,0,Yes,No,No,No
2012-10-10,Note,9-Year 10-,912828TJ9,3.260000,1.7000,,1.680000,,1.614000,,2100000000,2100002930,6836448690,7494522400,4811000000,8681620000,0,Yes,No,No,No
2012-10-10,Bill,4-Week,9127956S5,4.170000,,0.115000,,0.110000,,0.100000,4000000000,4000126160,1667512216,2777940000,2641840000,9327014000,0,Yes,No,No,No
2012-10-09,Note,3-Year,912828TT7,3.960000,0.3460,,0.330000,,0.269000,,3200000000,3200002870,1267714847,1551854400,7180000000,9176200000,0,No,No,No,No
2012-10-09,Bill,13-Week,9127955V9,4.550000,,0.100000,,0.095000,,0.080000,3200000000,3200043470,1456233672,1832762500,2617092500,1016035000,0,Yes,No,No,No
2012-10-09,Bill,26-Week,912795Z95,4.680000,,0.145000,,0.135000,,0.110000,2800000000,2800045210,1310324961,1897169000,2206446000,5757520000,0,No,No,No,No
2012-10-02,Bill,4-Week,9127956P1,3.860000,,0.100000,,0.085000,,0.075000,4000000000,4000104100,1542515360,2843595000,3838555000,7486958800,0,Yes,No,No,No
2012-10-01,Bill,13-Week,9127956Z9,4.630000,,0.085000,,0.075000,,0.000000,3200000000,3200008010,1481272945,2050198000,2214965000,8444687600,0,Yes,No,No,No
2012-10-01,Bill,26-Week,9127956F3,4.790000,,0.135000,,0.130000,,0.110000,2800000000,2800004080,1342234658,1547470000,2081330000,8906428000,0,Yes,No,No,No
2012-09-27,Note,7-Year,912828TR1,2.610000,1.0550,,1.023000,,0.950000,,2900000000,2900001770,7575334870,1395285000,4928898000,1011212100,0,No,No,No,No
2012-09-26,Note,5-Year,912828TS9,3.060000,0.6470,,0.619000,,0.568000,,3500000000,3500002460,1070780126,1652178000,3750000000,1470783200,0,No,No,No,No
2012-09-25,Note,2-Year,912828TQ3,3.600000,0.2730,,0.264000,,0.207000,,3500000000,3500007920,1259654192,1921405000,6077420000,9437090000,0,No,No,No,No
2012-09-25,Bill,4-Week,9127956N6,3.950000,,0.055000,,0.045000,,0.000000,4000000000,4000098620,1578357257,3179808550,4017175000,3089035400,0,Yes,No,No,No
2012-09-24,Bill,13-Week,9127956Y2,4.350000,,0.110000,,0.105000,,0.085000,3200000000,3200038910,1393285451,2275224000,2107804000,5501395000,0,Yes,No,No,No
2012-09-24,Bill,26-Week,912795Z61,4.790000,,0.140000,,0.130000,,0.115000,2800000000,2800076950,1341399335,1455670000,1808849000,1008828700,0,No,No,No,No
2012-09-20,Note,9-Year 10-,912828TE0,2.360000,-0.7500,,-0.855000,,-0.960000,,1300000000,1300002520,3063575320,6292323500,995000000,5684693500,0,Yes,No,Yes,No
2012-09-18,Bill,4-Week,9127955G2,4.130000,,0.080000,,0.070000,,0.000000,4000000000,4000108930,1652060593,2824942000,3077050000,8414694900,0,Yes,No,No,No
2012-09-18,Bill,52-Week,9127957K1,4.920000,,0.175000,,0.170000,,0.160000,2500000000,2500054670,1229331467,1506645000,1938500000,7868950000,0,No,No,No,No
2012-09-17,Bill,13-Week,9127956X4,4.590000,,0.105000,,0.095000,,0.080000,3200000000,3200064990,1468840899,2515459500,2555515000,3482265000,0,Yes,No,No,No
2012-09-17,Bill,26-Week,9127957M7,4.920000,,0.130000,,0.125000,,0.105000,2800000000,2800077420,1377146292,1773260000,1909387500,7506357500,0,No,No,No,No
2012-09-13,Bond,29-Year 11,912810QX9,2.680000,2.8960,,2.860000,,2.800000,,1300000000,1300000150,3488495150,6357550000,1606500000,5025900000,0,Yes,No,No,No
2012-09-12,Note,9-Year 11-,912828TJ9,2.850000,1.7640,,1.720000,,1.644000,,2100000000,2100003670,5992164270,1096039400,2435000000,7589600000,0,Yes,No,No,No
2012-09-11,Note,3-Year,912828TP5,3.940000,0.3370,,0.320000,,0.256000,,3200000000,3200007900,1259534782,1587209290,4266000000,1173170790,0,No,No,No,No
2012-09-11,Bill,4-Week,9127956M8,4.260000,,0.090000,,0.080000,,0.070000,4000000000,4000021520,1703824577,2793038000,2810955000,8983886000,0,Yes,No,No,No
2012-09-10,Bill,13-Week,9127955Q0,4.660000,,0.100000,,0.095000,,0.080000,3200000000,3200050040,1491391754,2197269000,2411520000,6694069000,0,Yes,No,No,No
2012-09-10,Bill,26-Week,9127957L9,5.120000,,0.130000,,0.125000,,0.110000,2800000000,2800023650,1432622155,1925319000,2219457000,5655374000,0,No,No,No,No
2012-09-05,Bill,11-Day,912796CY3,3.980000,,0.145000,,0.140000,,0.100000,3500000000,3500000000,1392912000,2950088000,3261200000,2236720000,0,Yes,Yes,No,No
2012-09-05,Bill,4-Week,9127956K2,4.350000,,0.105000,,0.095000,,0.080000,4000000000,4000076450,1738087965,2268348000,3519328000,1354175300,0,Yes,No,No,No
2012-09-04,Bill,13-Week,9127956V8,4.640000,,0.100000,,0.095000,,0.080000,3200000000,3200009110,1485833911,2157075000,2452450000,6918500000,0,Yes,No,No,No
2012-09-04,Bill,26-Week,9127956E6,4.940000,,0.135000,,0.130000,,0.105000,2800000000,2800139690,1382279844,1464779500,1863362500,1048695500,0,Yes,No,No,No
2012-08-30,Note,7-Year,912828TN0,2.800000,1.0810,,1.050000,,0.985000,,2900000000,2900001610,8133794610,1268537000,5186000000,1112090000,0,No,No,No,No
2012-08-29,Note,5-Year,912828TM2,2.920000,0.7080,,0.675000,,0.615000,,3500000000,3500000250,1021844775,1724752500,3837000000,1385840000,0,No,No,No,No
2012-08-29,Bill,18-Day,912796CY3,3.980000,,0.125000,,0.115000,,0.000000,3500000000,3500067800,1394150000,2952837500,2617050000,2850253000,0,No,Yes,No,No
2012-08-28,Note,2-Year,912828TL4,3.940000,0.2730,,0.265000,,0.200000,,3500000000,3500009120,1379728423,2137817000,5579000000,7738378900,0,No,No,No,No
2012-08-28,Bill,4-Week,9127956J5,4.100000,,0.120000,,0.110000,,0.000000,4000000000,4000033320,1638988532,2795604000,4062580000,6994781500,0,Yes,No,No,No
2012-08-27,Bill,13-Week,9127956U0,4.350000,,0.105000,,0.095000,,0.080000,3200000000,3200019090,1393162134,1871440000,2315215000,9463404500,0,Yes,No,No,No
2012-08-27,Bill,26-Week,9127957H8,4.610000,,0.140000,,0.130000,,0.110000,2800000000,2800109480,1291790868,1845916000,1798680000,6239168000,0,No,No,No,No
2012-08-23,Note,4-Year 8-M,912828SQ4,3.110000,-1.2860,,-1.330000,,-1.410000,,1400000000,1400004390,4352215390,7021000000,2123450000,4803840000,0,Yes,No,Yes,No
2012-08-22,Bill,14-Day,9127956G1,5.840000,,0.100000,,0.095000,,0.080000,1000000000,1000002600,5837100500,9098420000,843800000,56801000,0,Yes,Yes,No,No
2012-08-21,Bill,4-Week,9127955C1,4.060000,,0.110000,,0.100000,,0.085000,4000000000,4000004320,1623726232,2706436000,3205900000,9450600900,0,Yes,No,No,No
2012-08-21,Bill,52-Week,9127957E5,4.550000,,0.195000,,0.190000,,0.185000,2500000000,2500090170,1138142017,1459277200,2039488000,8205440000,0,No,No,No,No
2012-08-20,Bill,13-Week,9127956T3,4.430000,,0.105000,,0.095000,,0.085000,3200000000,3200154990,1416629499,2528800000,2290500000,3587630000,0,Yes,No,No,No
2012-08-20,Bill,26-Week,9127957G0,4.890000,,0.145000,,0.135000,,0.120000,2800000000,2800062240,1370547474,1788750000,2051500000,6964875000,0,No,No,No,No
2012-08-14,Bill,4-Week,9127956H9,4.160000,,0.110000,,0.100000,,0.090000,4000000000,4000050620,1663010162,2640998000,3476910000,9834307100,0,Yes,No,No,No
2012-08-14,Bill,15-Day,9127956C0,4.770000,,0.110000,,0.105000,,0.090000,2500000000,2500146500,1193050050,2170603000,1833630000,1461800000,0,Yes,Yes,No,No
2012-08-13,Bill,13-Week,9127955L1,4.690000,,0.110000,,0.100000,,0.080000,3200000000,3200060790,1501278729,1984335000,2001120000,9276538000,0,Yes,No,No,No
2012-08-13,Bill,26-Week,9127957F2,4.810000,,0.145000,,0.135000,,0.120000,2800000000,2800091740,1348101019,1740037500,1649388500,7696204000,0,No,No,No,No
2012-08-09,Bond,30-Year,912810QX9,2.410000,2.8250,,2.765000,,2.700000,,1600000000,1600000770,3850081570,8886824000,1229000000,5865068000,0,No,No,No,No
2012-08-08,Note,10-Year,912828TJ9,2.490000,1.6800,,1.630000,,1.550000,,2400000000,2400004550,5979103610,1295887500,1247305200,9713229200,0,No,No,No,No
2012-08-07,Note,3-Year,912828TK6,3.510000,0.3700,,0.354000,,0.274000,,3200000000,3200011690,1123173094,1971381250,2686895000,9453300000,0,No,No,No,No
2012-08-07,Bill,4-Week,9127956G1,4.230000,,0.085000,,0.075000,,0.065000,4000000000,4000117680,1691842768,2643322500,4339375000,8961011100,0,Yes,No,No,No
2012-08-06,Bill,13-Week,9127956S5,4.560000,,0.100000,,0.090000,,0.075000,3200000000,3200099360,1457989416,2153726500,2401522000,7097224300,0,Yes,No,No,No
2012-08-06,Bill,26-Week,9127955Z0,5.000000,,0.135000,,0.130000,,0.110000,2800000000,2800033990,1400364339,1384248600,1420000000,1139083000,0,Yes,No,No,No
2012-07-31,Bill,4-Week,9127956C0,4.390000,,0.075000,,0.070000,,0.000000,3500000000,3500002340,1537010234,2134894000,2991920000,1042336320,0,Yes,No,No,No
2012-07-30,Bill,13-Week,9127956P1,4.540000,,0.110000,,0.095000,,0.085000,3200000000,3200111360,1451963711,2125001000,1884157500,7808284000,0,Yes,No,No,No
2012-07-30,Bill,26-Week,9127957D7,5.110000,,0.145000,,0.130000,,0.100000,2800000000,2800149120,1432095702,1653540000,1493911000,8947835000,0,No,No,No,No
2012-07-26,Note,7-Year,912828TH3,2.640000,0.9540,,0.910000,,0.840000,,2900000000,2900002190,7642263190,1352239000,2046000000,1342360000,0,No,No,No,No
2012-07-25,Note,5-Year,912828TG5,2.710000,0.5840,,0.542000,,0.470000,,3500000000,3500011140,9476271140,1825980000,1813000000,1490180000,0,No,No,No,No
2012-07-24,Note,2-Year,912828TF7,4.000000,0.2200,,0.212000,,0.167000,,3500000000,3500012950,1401170635,2053812000,3451240000,1070500600,0,No,No,No,No
2012-07-24,Bill,4-Week,912795Y96,4.500000,,0.080000,,0.070000,,0.050000,3000000000,3000090540,1349494054,2147945000,3725950000,4009435700,0,Yes,No,No,No
2012-07-24,Bill,52-Week,9127957A3,4.710000,,0.175000,,0.170000,,0.160000,2500000000,2500015370,1177929137,1891988000,1456584000,4285041000,0,No,No,No,No
2012-07-23,Bill,13-Week,9127956N6,4.460000,,0.095000,,0.090000,,0.070000,3000000000,3000033440,1338498664,2163296500,2269720000,4583433000,0,Yes,No,No,No
2012-07-23,Bill,26-Week,9127957C9,5.170000,,0.140000,,0.125000,,0.110000,2700000000,2700176430,1396837863,1200472000,1676617500,1170907450,0,No,No,No,No
2012-07-19,Note,10-Year,912828TE0,2.620000,-0.6370,,-0.710000,,-0.836000,,1500000000,1500000500,3931320000,5904935000,2390000000,6578370000,0,No,No,Yes,No
2012-07-17,Bill,4-Week,9127956B2,4.530000,,0.075000,,0.065000,,0.050000,3000000000,3000067250,1358621525,2339016000,2468960000,3860735400,0,Yes,No,No,No
2012-07-16,Bill,13-Week,9127955G2,4.250000,,0.095000,,0.085000,,0.075000,3000000000,3000070730,1274999828,2188182500,1836789500,5343752000,0,Yes,No,No,No
2012-07-16,Bill,26-Week,9127957B1,4.990000,,0.135000,,0.130000,,0.110000,2700000000,2700035480,1346013194,1606580000,2064730000,7706485400,0,No,No,No,No
2012-07-12,Bond,29-Year 10,912810QW1,2.700000,2.5800,,2.549000,,2.436000,,1300000000,1300003020,3506253820,5601672000,2614160000,4774360000,0,Yes,No,No,No
2012-07-11,Note,9-Year 10-,912828SV3,3.610000,1.4590,,1.440000,,1.360000,,2100000000,2100054020,7588271620,2942000000,9532040000,8518984000,0,Yes,No,No,No
2012-07-10,Note,3-Year,912828TD2,3.520000,0.3660,,0.349000,,0.277000,,3200000000,3200016450,1126080650,1907122250,3245425000,9557652000,0,No,No,No,No
2012-07-10,Bill,4-Week,9127956A4,4.680000,,0.070000,,0.065000,,0.050000,3000000000,3000019160,1403297516,2115484000,1616240000,6965403600,0,Yes,No,No,No
2012-07-09,Bill,13-Week,9127956M8,4.580000,,0.090000,,0.085000,,0.070000,3000000000,3000023680,1374806273,1952562000,1904709500,7667280000,0,Yes,No,No,No
2012-07-09,Bill,26-Week,9127955V9,4.830000,,0.145000,,0.135000,,0.110000,2700000000,2700073610,1303564891,1625694000,2731060500,6637946500,0,Yes,No,No,No
2012-07-03,Bill,4-Week,9127955Y3,4.650000,,0.075000,,0.060000,,0.050000,3000000000,3000107120,1395620562,2260585500,2374510000,4461151200,0,Yes,No,No,No
2012-07-02,Bill,13-Week,9127956K2,4.680000,,0.100000,,0.090000,,0.070000,3000000000,3000041410,1404355341,2008673000,1874400000,6393319000,0,Yes,No,No,No
2012-07-02,Bill,26-Week,9127956Z9,4.820000,,0.150000,,0.140000,,0.120000,2700000000,2700082140,1301805389,1450735000,1302700000,9568719500,0,No,No,No,No
2012-06-28,Note,7-Year,912828TC4,2.640000,1.0750,,1.019000,,0.950000,,2900000000,2929613080,7680123580,1491319250,1880000000,1217420250,296081700,No,No,No,No
2012-06-27,Note,5-Year,912828TB6,2.610000,0.7520,,0.699000,,0.620000,,3500000000,3535734190,9160345190,1892089000,3744500000,1228437000,357340100,No,No,No,No
2012-06-26,Note,2-Year,912828TA8,3.620000,0.3130,,0.300000,,0.242000,,3500000000,3535735190,1269410919,2097496000,2745000000,1100407280,357340200,No,No,No,No
2012-06-26,Bill,4-Week,9127954B4,4.430000,,0.060000,,0.050000,,0.040000,3000000000,3593879380,1389354658,2298430800,2755020000,3700288900,5937991000,Yes,No,No,No
