month_end_serial,first_issued,prefix,coupon,maturity_serial,type,total,rbnz_issued,eqc,sresl,market
45716,3/2018,0429,0.03,47228,Nominal,19875,350,0,0,19525
45716,3/2023,0530,4.4999999999999998E-2,47618,Nominal,13025,350,0,0,12675
45716,9/2019,0531,1.4999999999999999E-2,47983,Nominal,14180,350,0,0,13830
45716,6/2021,0532,0.02,48349,Nominal,10500,350,0,0,10150
45716,10/2015,0433,3.50%,48683,Nominal,15484,350,0,0,15134
45716,11/2022,0534,4.2500000000000003E-2,49079,Nominal,9350,350,0,0,9000
45716,4/2024,0535,4.4999999999999998E-2,49444,Nominal,11825,150,0,0,11675
45716,08/2024,0536,4.2500000000000003E-2,49810,Nominal,6550,150,0,0,6400
45716,8/2016,0437,2.75%,50145,Nominal,7812,350,0,0,7462
45716,7/2020,0541,1.7500000000000002E-2,51636,Nominal,6669,350,0,0,6319
45716,9/2021,0551,2.75E-2,55288,Nominal,7275,350,0,0,6925
45716,2/2024,0554,0.05,56384,Nominal,4250,150,0,0,4100
45716,10/2012,0925,2.00%,45920,Inflation-Indexed,3244,250,0,0,2994
45716,10/2013,0930,3.00%,47746,Inflation-Indexed,4945,350,0,0,4595
45716,11/2014,0935,2.50%,49572,Inflation-Indexed,7098,350,0,0,6748
45716,3/2017,0440,2.5000000000000001E-2,51399,Inflation-Indexed,4930,350,0,0,4580
,,,,,,,,,,
45747,4/2016,0425,2.75%,45762,Nominal,15100,250,0,0,14850
45747,2/2021,0526,5.0000000000000001E-3,46157,Nominal,9300,150,0,0,9150
45747,7/2014,0427,4.50%,46492,Nominal,17963,350,0,0,17613
45747,10/2020,0528,2.5000000000000001E-3,46888,Nominal,16075,350,0,0,15725
45747,3/2018,0429,0.03,47228,Nominal,20100,350,0,0,19750
45747,3/2023,0530,4.4999999999999998E-2,47618,Nominal,13525,350,0,0,13175
45747,9/2019,0531,1.4999999999999999E-2,47983,Nominal,13765,350,0,0,13415
45747,6/2021,0532,0.02,48349,Nominal,10500,350,0,0,10150
45747,10/2015,0433,3.50%,48683,Nominal,15709,350,0,0,15359
45747,11/2022,0534,4.2500000000000003E-2,49079,Nominal,9550,350,0,0,9200
45747,4/2024,0535,4.4999999999999998E-2,49444,Nominal,11825,150,0,0,11675
45747,08/2024,0536,4.2500000000000003E-2,49810,Nominal,6950,150,0,0,6800
45747,8/2016,0437,2.75%,50145,Nominal,7812,350,0,0,7462
45747,7/2020,0541,1.7500000000000002E-2,51636,Nominal,6769,350,0,0,6419
45747,9/2021,0551,2.75E-2,55288,Nominal,7275,350,0,0,6925
45747,2/2024,0554,0.05,56384,Nominal,4350,150,0,0,4200
45747,10/2012,0925,2.00%,45920,Inflation-Indexed,3244,250,0,0,2994
45747,10/2013,0930,3.00%,47746,Inflation-Indexed,4945,350,0,0,4595
45747,11/2014,0935,2.50%,49572,Inflation-Indexed,7128,350,0,0,6778
45747,3/2017,0440,2.5000000000000001E-2,51399,Inflation-Indexed,4990,350,0,0,4640
,,,,,,,,,,
45777,2/2021,0526,5.0000000000000001E-3,46157,Nominal,9300,150,0,0,9150
45777,7/2014,0427,4.50%,46492,Nominal,17963,350,0,0,17613
45777,10/2020,0528,2.5000000000000001E-3,46888,Nominal,16350,350,0,0,16000
45777,3/2018,0429,0.03,47228,Nominal,20625,350,0,0,20275
45777,3/2023,0530,4.4999999999999998E-2,47618,Nominal,13775,350,0,0,13425
45777,9/2019,0531,1.4999999999999999E-2,47983,Nominal,13350,350,0,0,13000
45777,6/2021,0532,0.02,48349,Nominal,14500,350,0,0,14150
45777,10/2015,0433,3.50%,48683,Nominal,15709,350,0,0,15359
45777,11/2022,0534,4.2500000000000003E-2,49079,Nominal,9775,350,0,0,9425
45777,4/2024,0535,4.4999999999999998E-2,49444,Nominal,11825,150,0,0,11675
45777,08/2024,0536,4.2500000000000003E-2,49810,Nominal,7625,150,0,0,7475
45777,8/2016,0437,2.75%,50145,Nominal,7812,350,0,0,7462
45777,7/2020,0541,1.7500000000000002E-2,51636,Nominal,6769,350,0,0,6419
45777,9/2021,0551,2.75E-2,55288,Nominal,7275,350,0,0,6925
45777,2/2024,0554,0.05,56384,Nominal,4400,150,0,0,4250
45777,10/2012,0925,2.00%,45920,Inflation-Indexed,3244,250,0,0,2994
45777,10/2013,0930,3.00%,47746,Inflation-Indexed,4945,350,0,0,4595
45777,11/2014,0935,2.50%,49572,Inflation-Indexed,7153,350,0,0,6803
45777,3/2017,0440,2.5000000000000001E-2,51399,Inflation-Indexed,5040,350,0,0,4690
,,,,,,,,,,
45808,2/2021,0526,5.0000000000000001E-3,46157,Nominal,9300,150,0,0,9150
45808,7/2014,0427,4.50%,46492,Nominal,17963,350,0,0,17613
45808,10/2020,0528,2.5000000000000001E-3,46888,Nominal,16350,350,0,0,16000
45808,3/2018,0429,0.03,47228,Nominal,21100,350,0,0,20750
45808,3/2023,0530,4.4999999999999998E-2,47618,Nominal,14225,350,0,0,13875
45808,9/2019,0531,1.4999999999999999E-2,47983,Nominal,12935,350,0,0,12585
45808,6/2021,0532,0.02,48349,Nominal,14500,350,0,0,14150
45808,10/2015,0433,3.50%,48683,Nominal,15859,350,0,0,15509
45808,11/2022,0534,4.2500000000000003E-2,49079,Nominal,9925,350,0,0,9575
45808,4/2024,0535,4.4999999999999998E-2,49444,Nominal,11825,150,0,0,11675
45808,08/2024,0536,4.2500000000000003E-2,49810,Nominal,8000,150,0,0,7850
45808,8/2016,0437,2.75%,50145,Nominal,7812,350,0,0,7462
45808,7/2020,0541,1.7500000000000002E-2,51636,Nominal,6869,350,0,0,6519
45808,9/2021,0551,2.75E-2,55288,Nominal,7325,350,0,0,6975
45808,2/2024,0554,0.05,56384,Nominal,4450,150,0,0,4300
45808,10/2012,0925,2.00%,45920,Inflation-Indexed,3244,250,0,0,2994
45808,10/2013,0930,3.00%,47746,Inflation-Indexed,4970,350,0,0,4620
45808,11/2014,0935,2.50%,49572,Inflation-Indexed,7153,350,0,0,6803
45808,3/2017,0440,2.5000000000000001E-2,51399,Inflation-Indexed,5065,350,0,0,4715
,,,,,,,,,,
45838,2/2021,0526,5.0000000000000001E-3,46157,Nominal,9300,150,0,0,9150
45838,7/2014,0427,4.50%,46492,Nominal,17963,350,0,0,17613
45838,10/2020,0528,2.5000000000000001E-3,46888,Nominal,16350,350,0,0,16000
45838,3/2018,0429,0.03,47228,Nominal,21525,350,0,0,21175
45838,3/2023,0530,4.4999999999999998E-2,47618,Nominal,14700,350,0,0,14350
45838,9/2019,0531,1.4999999999999999E-2,47983,Nominal,12500,350,0,0,12150
45838,6/2021,0532,0.02,48349,Nominal,14500,350,0,0,14150
45838,10/2015,0433,3.50%,48683,Nominal,15859,350,0,0,15509
45838,11/2022,0534,4.2500000000000003E-2,49079,Nominal,9925,350,0,0,9575
45838,4/2024,0535,4.4999999999999998E-2,49444,Nominal,12025,150,0,0,11875
45838,08/2024,0536,4.2500000000000003E-2,49810,Nominal,8425,150,0,0,8275
45838,8/2016,0437,2.75%,50145,Nominal,7987,350,0,0,7637
45838,7/2020,0541,1.7500000000000002E-2,51636,Nominal,6869,350,0,0,6519
45838,9/2021,0551,2.75E-2,55288,Nominal,7375,350,0,0,7025
45838,2/2024,0554,0.05,56384,Nominal,4500,150,0,0,4350
45838,10/2012,0925,2.00%,45920,Inflation-Indexed,3244,250,0,0,2994
45838,10/2013,0930,3.00%,47746,Inflation-Indexed,4995,350,0,0,4645
45838,11/2014,0935,2.50%,49572,Inflation-Indexed,7178,350,0,0,6828
45838,3/2017,0440,2.5000000000000001E-2,51399,Inflation-Indexed,5090,350,0,0,4740
,,,,,,,,,,
45869,2/2021,0526,5.0000000000000001E-3,46157,Nominal,9300,150,0,0,9150
45869,7/2014,0427,4.50%,46492,Nominal,17963,350,0,0,17613
45869,10/2020,0528,2.5000000000000001E-3,46888,Nominal,16350,350,0,0,16000
45869,3/2018,0429,0.03,47228,Nominal,22225,350,0,0,21875
45869,3/2023,0530,4.4999999999999998E-2,47618,Nominal,14900,350,0,0,14550
45869,9/2019,0531,1.4999999999999999E-2,47983,Nominal,18085,350,0,0,17735
45869,6/2021,0532,0.02,48349,Nominal,14500,350,0,0,14150
45869,10/2015,0433,3.50%,48683,Nominal,15859,350,0,0,15509
45869,11/2022,0534,4.2500000000000003E-2,49079,Nominal,9925,350,0,0,9575
45869,4/2024,0535,4.4999999999999998E-2,49444,Nominal,12400,150,0,0,12250
45869,08/2024,0536,4.2500000000000003E-2,49810,Nominal,8625,150,0,0,8475
45869,8/2016,0437,2.75%,50145,Nominal,8162,350,0,0,7812
45869,7/2020,0541,1.7500000000000002E-2,51636,Nominal,6969,350,0,0,6619
45869,9/2021,0551,2.75E-2,55288,Nominal,7375,350,0,0,7025
45869,2/2024,0554,0.05,56384,Nominal,4550,150,0,0,4400
45869,10/2012,0925,2.00%,45920,Inflation-Indexed,3244,250,0,0,2994
45869,10/2013,0930,3.00%,47746,Inflation-Indexed,4995,350,0,0,4645
45869,11/2014,0935,2.50%,49572,Inflation-Indexed,7203,350,0,0,6853
45869,3/2017,0440,2.5000000000000001E-2,51399,Inflation-Indexed,5090,350,0,0,4740
,,,,,,,,,,
45900,2/2021,0526,5.0000000000000001E-3,46157,Nominal,9050,150,0,0,8900
45900,7/2014,0427,4.50%,46492,Nominal,17963,350,0,0,17613
45900,10/2020,0528,2.5000000000000001E-3,46888,Nominal,16350,350,0,0,16000
45900,3/2018,0429,0.03,47228,Nominal,22425,350,0,0,22075
45900,3/2023,0530,4.4999999999999998E-2,47618,Nominal,15625,350,0,0,15275
45900,9/2019,0531,1.4999999999999999E-2,47983,Nominal,17670,350,0,0,17320
45900,6/2021,0532,0.02,48349,Nominal,14500,350,0,0,14150
45900,10/2015,0433,3.50%,48683,Nominal,15859,350,0,0,15509
45900,11/2022,0534,4.2500000000000003E-2,49079,Nominal,10100,350,0,0,9750
45900,4/2024,0535,4.4999999999999998E-2,49444,Nominal,12750,150,0,0,12600
45900,08/2024,0536,4.2500000000000003E-2,49810,Nominal,8625,150,0,0,8475
45900,8/2016,0437,2.75%,50145,Nominal,8412,350,0,0,8062
45900,7/2020,0541,1.7500000000000002E-2,51636,Nominal,7069,350,0,0,6719
45900,9/2021,0551,2.75E-2,55288,Nominal,7375,350,0,0,7025
45900,2/2024,0554,0.05,56384,Nominal,4550,150,0,0,4400
45900,10/2012,0925,2.00%,45920,Inflation-Indexed,3244,250,0,0,2994
45900,10/2013,0930,3.00%,47746,Inflation-Indexed,4995,350,0,0,4645
45900,11/2014,0935,2.50%,49572,Inflation-Indexed,7228,350,0,0,6878
45900,3/2017,0440,2.5000000000000001E-2,51399,Inflation-Indexed,5115,350,0,0,4765
45930,2/2021,0526,5.0000000000000001E-3,46157,Nominal,8780,150,0,0,8630
45930,7/2014,0427,4.50%,46492,Nominal,17963,350,0,0,17613
45930,10/2020,0528,2.5000000000000001E-3,46888,Nominal,16350,350,0,0,16000
45930,3/2018,0429,0.03,47228,Nominal,22425,350,0,0,22075
45930,3/2023,0530,4.4999999999999998E-2,47618,Nominal,16575,350,0,0,16225
45930,9/2019,0531,1.4999999999999999E-2,47983,Nominal,17255,350,0,0,16905
45930,6/2021,0532,0.02,48349,Nominal,14500,350,0,0,14150
45930,10/2015,0433,3.50%,48683,Nominal,16059,350,0,0,15709
45930,11/2022,0534,4.2500000000000003E-2,49079,Nominal,10325,350,0,0,9975
45930,4/2024,0535,4.4999999999999998E-2,49444,Nominal,13175,150,0,0,13025
45930,08/2024,0536,4.2500000000000003E-2,49810,Nominal,8625,150,0,0,8475
45930,8/2016,0437,2.75%,50145,Nominal,8412,350,0,0,8062
45930,7/2020,0541,1.7500000000000002E-2,51636,Nominal,7069,350,0,0,6719
45930,9/2021,0551,2.75E-2,55288,Nominal,7375,350,0,0,7025
45930,2/2024,0554,0.05,56384,Nominal,4550,150,0,0,4400
45930,10/2013,0930,3.00%,47746,Inflation-Indexed,5020,350,0,0,4670
45930,11/2014,0935,2.50%,49572,Inflation-Indexed,7228,350,0,0,6878
45930,3/2017,0440,2.5000000000000001E-2,51399,Inflation-Indexed,5115,350,0,0,4765
45930,9/2025,0950,3.2500000000000001E-2,55051,Inflation-Indexed,2150,150,0,0,2000
45961,2/2021,0526,5.0000000000000001E-3,46157,Nominal,8355,150,0,0,8205
45961,7/2014,0427,4.50%,46492,Nominal,17963,350,0,0,17613
45961,10/2020,0528,2.5000000000000001E-3,46888,Nominal,16350,350,0,0,16000
45961,3/2018,0429,0.03,47228,Nominal,22425,350,0,0,22075
45961,3/2023,0530,4.4999999999999998E-2,47618,Nominal,17050,350,0,0,16700
45961,9/2019,0531,1.4999999999999999E-2,47983,Nominal,17134,350,0,0,16784
45961,6/2021,0532,0.02,48349,Nominal,14725,350,0,0,14375
45961,10/2015,0433,3.50%,48683,Nominal,16059,350,0,0,15709
45961,11/2022,0534,4.2500000000000003E-2,49079,Nominal,10500,350,0,0,10150
45961,4/2024,0535,4.4999999999999998E-2,49444,Nominal,13575,150,0,0,13425
45961,08/2024,0536,4.2500000000000003E-2,49810,Nominal,8800,150,0,0,8650
45961,8/2016,0437,2.75%,50145,Nominal,8412,350,0,0,8062
45961,7/2020,0541,1.7500000000000002E-2,51636,Nominal,7069,350,0,0,6719
45961,9/2021,0551,2.75E-2,55288,Nominal,7375,350,0,0,7025
45961,2/2024,0554,0.05,56384,Nominal,4625,150,0,0,4475
45961,10/2013,0930,3.00%,47746,Inflation-Indexed,5001,350,0,0,4651
45961,11/2014,0935,2.50%,49572,Inflation-Indexed,7228,350,0,0,6878
45961,3/2017,0440,2.5000000000000001E-2,51399,Inflation-Indexed,5140,350,0,0,4790
45961,9/2025,0950,3.2500000000000001E-2,55051,Inflation-Indexed,2150,150,0,0,2000
45991,2/2021,0526,5.0000000000000001E-3,46157,Nominal,7855,150,0,0,7705
45991,7/2014,0427,4.50%,46492,Nominal,17963,350,0,0,17613
45991,10/2020,0528,2.5000000000000001E-3,46888,Nominal,16350,350,0,0,16000
45991,3/2018,0429,0.03,47228,Nominal,22650,350,0,0,22300
45991,3/2023,0530,4.4999999999999998E-2,47618,Nominal,17550,350,0,0,17200
45991,9/2019,0531,1.4999999999999999E-2,47983,Nominal,17134,350,0,0,16784
45991,6/2021,0532,0.02,48349,Nominal,14725,350,0,0,14375
45991,10/2015,0433,3.50%,48683,Nominal,16059,350,0,0,15709
45991,11/2022,0534,4.2500000000000003E-2,49079,Nominal,10800,350,0,0,10450
45991,4/2024,0535,4.4999999999999998E-2,49444,Nominal,13750,150,0,0,13600
45991,08/2024,0536,4.2500000000000003E-2,49810,Nominal,15000,350,0,0,14650
45991,8/2016,0437,2.75%,50145,Nominal,8412,350,0,0,8062
45991,7/2020,0541,1.7500000000000002E-2,51636,Nominal,7069,350,0,0,6719
45991,9/2021,0551,2.75E-2,55288,Nominal,7375,350,0,0,7025
45991,2/2024,0554,0.05,56384,Nominal,4775,150,0,0,4625
45991,10/2013,0930,3.00%,47746,Inflation-Indexed,4636,350,0,0,4286
45991,11/2014,0935,2.50%,49572,Inflation-Indexed,7228,350,0,0,6878
45991,3/2017,0440,2.5000000000000001E-2,51399,Inflation-Indexed,5140,350,0,0,4790
45991,9/2025,0950,3.2500000000000001E-2,55051,Inflation-Indexed,2150,150,0,0,2000
46022,2/2021,0526,5.0000000000000001E-3,46157,Nominal,7855,150,0,0,7705
46022,7/2014,0427,4.50%,46492,Nominal,17963,350,0,0,17613
46022,10/2020,0528,2.5000000000000001E-3,46888,Nominal,16071,350,0,0,15721
46022,3/2018,0429,0.03,47228,Nominal,22650,350,0,0,22300
46022,3/2023,0530,4.4999999999999998E-2,47618,Nominal,18100,350,0,0,17750
46022,9/2019,0531,1.4999999999999999E-2,47983,Nominal,17134,350,0,0,16784
46022,6/2021,0532,0.02,48349,Nominal,14725,350,0,0,14375
46022,10/2015,0433,3.50%,48683,Nominal,16259,350,0,0,15909
46022,11/2022,0534,4.2500000000000003E-2,49079,Nominal,11025,350,0,0,10675
46022,4/2024,0535,4.4999999999999998E-2,49444,Nominal,13975,150,0,0,13825
46022,08/2024,0536,4.2500000000000003E-2,49810,Nominal,15000,350,0,0,14650
46022,8/2016,0437,2.75%,50145,Nominal,8412,350,0,0,8062
46022,7/2020,0541,1.7500000000000002E-2,51636,Nominal,7069,350,0,0,6719
46022,9/2021,0551,2.75E-2,55288,Nominal,7450,350,0,0,7100
46022,2/2024,0554,0.05,56384,Nominal,4850,150,0,0,4700
46022,10/2013,0930,3.00%,47746,Inflation-Indexed,4500,350,0,0,4150
46022,11/2014,0935,2.50%,49572,Inflation-Indexed,7228,350,0,0,6878
46022,3/2017,0440,2.5000000000000001E-2,51399,Inflation-Indexed,5165,350,0,0,4815
46022,9/2025,0950,3.2500000000000001E-2,55051,Inflation-Indexed,2150,150,0,0,2000
46053,2/2021,0526,5.0000000000000001E-3,46157,Nominal,7855,150,0,0,7705
46053,7/2014,0427,4.50%,46492,Nominal,17963,350,0,0,17613
46053,10/2020,0528,2.5000000000000001E-3,46888,Nominal,15656,350,0,0,15306
46053,3/2018,0429,0.03,47228,Nominal,22650,350,0,0,22300
46053,3/2023,0530,4.4999999999999998E-2,47618,Nominal,18525,350,0,0,18175
46053,9/2019,0531,1.4999999999999999E-2,47983,Nominal,17134,350,0,0,16784
46053,6/2021,0532,0.02,48349,Nominal,14725,350,0,0,14375
46053,10/2015,0433,3.50%,48683,Nominal,16259,350,0,0,15909
46053,11/2022,0534,4.2500000000000003E-2,49079,Nominal,11025,350,0,0,10675
46053,4/2024,0535,4.4999999999999998E-2,49444,Nominal,14650,350,0,0,14300
46053,08/2024,0536,4.2500000000000003E-2,49810,Nominal,15000,350,0,0,14650
46053,8/2016,0437,2.75%,50145,Nominal,8412,350,0,0,8062
46053,7/2020,0541,1.7500000000000002E-2,51636,Nominal,7069,350,0,0,6719
46053,9/2021,0551,2.75E-2,55288,Nominal,7450,350,0,0,7100
46053,2/2024,0554,0.05,56384,Nominal,5050,350,0,0,4700
46053,10/2013,0930,3.00%,47746,Inflation-Indexed,4500,350,0,0,4150
46053,11/2014,0935,2.50%,49572,Inflation-Indexed,7228,350,0,0,6878
46053,3/2017,0440,2.5000000000000001E-2,51399,Inflation-Indexed,5165,350,0,0,4815
46053,9/2025,0950,3.2500000000000001E-2,55051,Inflation-Indexed,2375,350,0,0,2025
46081,2/2021,0526,5.0000000000000001E-3,46157,Nominal,7855,150,0,0,7705
46081,7/2014,0427,4.50%,46492,Nominal,17963,350,0,0,17613
46081,10/2020,0528,2.5000000000000001E-3,46888,Nominal,15420,350,0,0,15070
46081,3/2018,0429,0.03,47228,Nominal,22671,350,0,0,22321
46081,3/2023,0530,4.4999999999999998E-2,47618,Nominal,18750,350,0,0,18400
46081,9/2019,0531,1.4999999999999999E-2,47983,Nominal,17609,350,0,0,17259
46081,6/2021,0532,0.02,48349,Nominal,14725,350,0,0,14375
46081,10/2015,0433,3.50%,48683,Nominal,16434,350,0,0,16084
46081,11/2022,0534,4.2500000000000003E-2,49079,Nominal,11200,350,0,0,10850
46081,4/2024,0535,4.4999999999999998E-2,49444,Nominal,15100,350,0,0,14750
46081,08/2024,0536,4.2500000000000003E-2,49810,Nominal,15000,350,0,0,14650
46081,8/2016,0437,2.75%,50145,Nominal,8412,350,0,0,8062
46081,7/2020,0541,1.7500000000000002E-2,51636,Nominal,7069,350,0,0,6719
46081,9/2021,0551,2.75E-2,55288,Nominal,7500,350,0,0,7150
46081,2/2024,0554,0.05,56384,Nominal,5100,350,0,0,4750
46081,10/2013,0930,3.00%,47746,Inflation-Indexed,4500,350,0,0,4150
46081,11/2014,0935,2.50%,49572,Inflation-Indexed,7228,350,0,0,6878
46081,3/2017,0440,2.5000000000000001E-2,51399,Inflation-Indexed,5165,350,0,0,4815
46081,9/2025,0950,3.2500000000000001E-2,55051,Inflation-Indexed,2425,350,0,0,2075
,,,,,,,,,,
46112,2/2021,0526,5.0000000000000001E-3,46157,Nominal,7855,150,0,0,7705
46112,7/2014,0427,4.50%,46492,Nominal,17963,350,0,0,17613
46112,10/2020,0528,2.5000000000000001E-3,46888,Nominal,15420,350,0,0,15070
46112,3/2018,0429,0.03,47228,Nominal,22256,350,0,0,21906
46112,3/2023,0530,4.4999999999999998E-2,47618,Nominal,18750,350,0,0,18400
46112,9/2019,0531,1.4999999999999999E-2,47983,Nominal,18809,350,0,0,18459
46112,6/2021,0532,0.02,48349,Nominal,14725,350,0,0,14375
46112,10/2015,0433,3.50%,48683,Nominal,16784,350,0,0,16434
46112,11/2022,0534,4.2500000000000003E-2,49079,Nominal,11550,350,0,0,11200
46112,4/2024,0535,4.4999999999999998E-2,49444,Nominal,15300,350,0,0,14950
46112,08/2024,0536,4.2500000000000003E-2,49810,Nominal,15000,350,0,0,14650
46112,8/2016,0437,2.75%,50145,Nominal,8412,350,0,0,8062
46112,7/2020,0541,1.7500000000000002E-2,51636,Nominal,7169,350,0,0,6819
46112,9/2021,0551,2.75E-2,55288,Nominal,7550,350,0,0,7200
46112,2/2024,0554,0.05,56384,Nominal,5100,350,0,0,4750
46112,10/2013,0930,3.00%,47746,Inflation-Indexed,4500,350,0,0,4150
46112,11/2014,0935,2.50%,49572,Inflation-Indexed,7303,350,0,0,6953
46112,3/2017,0440,2.5000000000000001E-2,51399,Inflation-Indexed,5165,350,0,0,4815
46112,9/2025,0950,3.2500000000000001E-2,55051,Inflation-Indexed,2425,350,0,0,2075
,,,,,,,,,,
46142,2/2021,0526,5.0000000000000001E-3,46157,Nominal,7855,150,0,0,7705
46142,7/2014,0427,4.50%,46492,Nominal,17963,350,0,0,17613
46142,10/2020,0528,2.5000000000000001E-3,46888,Nominal,15420,350,0,0,15070
46142,3/2018,0429,0.03,47228,Nominal,21841,350,0,0,21491
46142,3/2023,0530,4.4999999999999998E-2,47618,Nominal,19225,350,0,0,18875
46142,9/2019,0531,1.4999999999999999E-2,47983,Nominal,19309,350,0,0,18959
46142,6/2021,0532,0.02,48349,Nominal,14725,350,0,0,14375
46142,10/2015,0433,3.50%,48683,Nominal,16784,350,0,0,16434
46142,11/2022,0534,4.2500000000000003E-2,49079,Nominal,11875,350,0,0,11525
46142,4/2024,0535,4.4999999999999998E-2,49444,Nominal,15300,350,0,0,14950
46142,08/2024,0536,4.2500000000000003E-2,49810,Nominal,15400,350,0,0,15050
46142,8/2016,0437,2.75%,50145,Nominal,8412,350,0,0,8062
46142,7/2020,0541,1.7500000000000002E-2,51636,Nominal,7169,350,0,0,6819
46142,9/2021,0551,2.75E-2,55288,Nominal,7550,350,0,0,7200
46142,2/2024,0554,0.05,56384,Nominal,5200,350,0,0,4850
46142,10/2013,0930,3.00%,47746,Inflation-Indexed,4500,350,0,0,4150
46142,11/2014,0935,2.50%,49572,Inflation-Indexed,7303,350,0,0,6953
46142,3/2017,0440,2.5000000000000001E-2,51399,Inflation-Indexed,5165,350,0,0,4815
46142,9/2025,0950,3.2500000000000001E-2,55051,Inflation-Indexed,2425,350,0,0,2075
46173,7/2014,0427,4.50%,46492,Nominal,17463,350,0,0,17113
46173,10/2020,0528,2.5000000000000001E-3,46888,Nominal,15420,350,0,0,15070
46173,3/2018,0429,0.03,47228,Nominal,21426,350,0,0,21076
46173,3/2023,0530,4.4999999999999998E-2,47618,Nominal,19700,350,0,0,19350
46173,9/2019,0531,1.4999999999999999E-2,47983,Nominal,19784,350,0,0,19434
46173,6/2021,0532,0.02,48349,Nominal,14725,350,0,0,14375
46173,10/2015,0433,3.50%,48683,Nominal,16784,350,0,0,16434
46173,11/2022,0534,4.2500000000000003E-2,49079,Nominal,11875,350,0,0,11525
46173,4/2024,0535,4.4999999999999998E-2,49444,Nominal,15450,350,0,0,15100
46173,08/2024,0536,4.2500000000000003E-2,49810,Nominal,15950,350,0,0,15600
46173,8/2016,0437,2.75%,50145,Nominal,8412,350,0,0,8062
46173,7/2020,0541,1.7500000000000002E-2,51636,Nominal,7219,350,0,0,6869
46173,9/2021,0551,2.75E-2,55288,Nominal,7600,350,0,0,7250
46173,2/2024,0554,0.05,56384,Nominal,5250,350,0,0,4900
46173,10/2013,0930,3.00%,47746,Inflation-Indexed,4525,350,0,0,4175
46173,11/2014,0935,2.50%,49572,Inflation-Indexed,7303,350,0,0,6953
46173,3/2017,0440,2.5000000000000001E-2,51399,Inflation-Indexed,5165,350,0,0,4815
46173,9/2025,0950,3.2500000000000001E-2,55051,Inflation-Indexed,2425,350,0,0,2075
46203,7/2014,0427,4.50%,46492,Nominal,17268,350,0,0,16918
46203,10/2020,0528,2.5000000000000001E-3,46888,Nominal,15420,350,0,0,15070
46203,3/2018,0429,0.03,47228,Nominal,21441,350,0,0,21091
46203,3/2023,0530,4.4999999999999998E-2,47618,Nominal,19700,350,0,0,19350
46203,9/2019,0531,1.4999999999999999E-2,47983,Nominal,20009,350,0,0,19659
46203,6/2021,0532,0.02,48349,Nominal,15200,350,0,0,14850
46203,10/2015,0433,3.50%,48683,Nominal,17009,350,0,0,16659
46203,11/2022,0534,4.2500000000000003E-2,49079,Nominal,12250,350,0,0,11900
46203,4/2024,0535,4.4999999999999998E-2,49444,Nominal,15450,350,0,0,15100
46203,08/2024,0536,4.2500000000000003E-2,49810,Nominal,16125,350,0,0,15775
46203,8/2016,0437,2.75%,50145,Nominal,8637,350,0,0,8287
46203,7/2020,0541,1.7500000000000002E-2,51636,Nominal,7219,350,0,0,6869
46203,9/2021,0551,2.75E-2,55288,Nominal,7650,350,0,0,7300
46203,2/2024,0554,0.05,56384,Nominal,5300,350,0,0,4950
46203,10/2013,0930,3.00%,47746,Inflation-Indexed,4525,350,0,0,4175
46203,11/2014,0935,2.50%,49572,Inflation-Indexed,7303,350,0,0,6953
46203,3/2017,0440,2.5000000000000001E-2,51399,Inflation-Indexed,5165,350,0,0,4815
46203,9/2025,0950,3.2500000000000001E-2,55051,Inflation-Indexed,2450,350,0,0,2100
46234,7/2014,0427,4.50%,46492,Nominal,16768,350,0,0,16418
46234,10/2020,0528,2.5000000000000001E-3,46888,Nominal,15420,350,0,0,15070
46234,3/2018,0429,0.03,47228,Nominal,21026,350,0,0,20676
46234,3/2023,0530,4.4999999999999998E-2,47618,Nominal,19950,350,0,0,19600
46234,9/2019,0531,1.4999999999999999E-2,47983,Nominal,20284,350,0,0,19934
46234,6/2021,0532,0.02,48349,Nominal,15200,350,0,0,14850
46234,10/2015,0433,3.50%,48683,Nominal,17259,350,0,0,16909
46234,11/2022,0534,4.2500000000000003E-2,49079,Nominal,12250,350,0,0,11900
