date,tender,maturity,coupon,offered,allotted,bids,coverage,wa_yield,low_yield,high_yield,highest_bid_yield,tail_bp
2012-10-25,38/12,2013-02-08,,1000000000.0,1000000000.0,5041000000.0,5.04,3.0419,3.01,3.07,3.19,2.81
2012-10-25,38/12,2013-03-22,,1000000000.0,1000000000.0,5298000000.0,5.3,3.0202,2.98,3.05,3.16,2.98
2012-11-01,39/12,2013-01-25,,500000000.0,500000000.0,3530000000.0,7.06,3.0401,3.01,3.06,3.24,1.99
2012-11-08,40/12,2013-02-08,,1000000000.0,1000000000.0,5503000000.0,5.5,3.1219,3.09,3.15,3.25,2.81
2012-11-08,40/12,2013-04-12,,1000000000.0,1000000000.0,5685000000.0,5.68,3.05,3.0,3.08,3.22,3.0
2012-11-15,41/12,2013-01-25,,500000000.0,500000000.0,2717000000.0,5.434,3.1166,3.0,3.14,3.29,2.34
2012-11-15,41/12,2013-03-22,,500000000.0,500000000.0,3505000000.0,7.01,3.0413,2.96,3.06,3.24,1.87
2012-11-22,42/12,2013-03-22,,1000000000.0,1000000000.0,4226000000.0,4.226,3.0784,3.04,3.09,3.25,1.16
2012-11-22,42/12,2013-04-12,,1000000000.0,1000000000.0,4025000000.0,4.025,3.0608,3.03,3.09,3.25,2.92
2012-11-29,43/12,2013-02-08,,1000000000.0,1000000000.0,4000000000.0,4.0,3.139,3.07,3.16,3.29,2.1
2012-11-29,43/12,2013-03-22,,1000000000.0,1000000000.0,4461000000.0,4.461,3.0955,3.03,3.11,3.28,1.45
2012-12-06,44/12,2013-02-08,,1000000000.0,1000000000.0,3440000000.0,3.44,3.062,3.05,3.07,3.23,0.8
2012-12-06,44/12,2013-04-12,,1000000000.0,1000000000.0,5020000000.0,5.02,2.958,2.95,2.99,3.14,3.2
2012-12-13,45/12,2013-02-08,,1000000000.0,1000000000.0,2188000000.0,2.188,3.0524,3.02,3.08,3.14,2.76
2012-12-13,45/12,2013-03-22,,1000000000.0,1000000000.0,2726000000.0,2.726,2.9963,2.94,3.02,3.12,2.37
2012-12-13,45/12,2013-05-24,,1000000000.0,1000000000.0,2833000000.0,2.833,2.944,2.88,2.96,3.11,1.6
2012-12-20,46/12,2013-04-12,,1000000000.0,1000000000.0,4940000000.0,4.94,2.9744,2.96,2.98,3.19,0.56
2013-01-10,01/13,2013-03-22,,500000000.0,500000000.0,3100000000.0,6.2,2.963,2.94,2.99,3.06,2.7
2013-01-17,02/13,2013-04-12,,1000000000.0,1000000000.0,5785000000.0,5.785,2.9614,2.94,2.98,3.03,1.86
2013-01-24,03/13,2013-04-12,,1000000000.0,1000000000.0,6580000000.0,6.58,2.8957,2.87,2.91,3.06,1.43
2013-01-24,03/13,2013-05-24,,1000000000.0,1000000000.0,4519000000.0,4.519,2.8763,2.8,2.89,3.04,1.37
2013-01-31,04/13,2013-05-24,,1000000000.0,1000000000.0,5410000000.0,5.41,2.898,2.86,2.91,2.97,1.2
2013-02-07,05/13,2013-05-24,,1000000000.0,1000000000.0,6465000000.0,6.466,2.877,2.84,2.89,2.95,1.3
2013-02-07,05/13,2013-06-07,,500000000.0,500000000.0,2928000000.0,5.854,2.8802,2.84,2.89,2.98,0.98
2013-02-14,06/13,2013-05-24,,1000000000.0,1000000000.0,5595000000.0,5.595,2.9172,2.88,2.93,3.1,1.28
2013-02-21,07/13,2013-05-24,,1000000000.0,1000000000.0,6490000000.0,6.49,2.9055,2.9,2.91,2.99,0.45
2013-02-28,08/13,2013-06-07,,1000000000.0,1000000000.0,5244000000.0,5.244,2.8675,2.83,2.88,3.0,1.25
2013-03-07,09/13,2013-06-07,,1000000000.0,1000000000.0,3805000000.0,3.805,2.9422,2.91,2.95,3.03,0.78
2013-03-14,10/13,2013-06-07,,1000000000.0,1000000000.0,4133000000.0,4.133,2.9701,2.92,2.98,3.08,0.99
2013-03-21,11/13,2013-05-24,,500000000.0,500000000.0,2551000000.0,5.102,2.954,2.92,2.97,3.05,1.6
2013-03-21,11/13,2013-06-07,,1000000000.0,1000000000.0,4780000000.0,4.78,2.943,2.92,2.96,3.04,1.7
2013-04-04,12/13,2013-06-07,,1000000000.0,1000000000.0,7873000000.0,7.873,2.9474,2.93,2.96,3.06,1.26
2013-04-11,13/13,2013-07-26,,1000000000.0,1000000000.0,6497000000.0,6.497,2.8977,2.88,2.92,3.09,2.23
2013-04-11,13/13,2013-08-23,,500000000.0,500000000.0,4016000000.0,8.032,2.894,2.85,2.91,3.09,1.6
2013-04-18,14/13,2013-07-26,,1000000000.0,1000000000.0,5536000000.0,5.536,2.8441,2.83,2.85,2.99,0.59
2013-05-02,15/13,2013-07-26,,500000000.0,500000000.0,2881000000.0,5.762,2.7891,2.78,2.79,2.91,0.09
2013-05-09,16/13,2013-07-26,,500000000.0,500000000.0,3270000000.0,6.54,2.632,2.61,2.64,2.79,0.8
2013-05-16,17/13,2013-07-26,,500000000.0,500000000.0,3601000000.0,7.202,2.5935,2.54,2.62,2.79,2.65
2013-05-23,18/13,2013-08-23,,500000000.0,500000000.0,3956000000.0,7.912,2.5249,2.49,2.55,2.81,2.51
2013-06-06,19/13,2013-09-27,,1000000000.0,1000000000.0,5815000000.0,5.815,2.4944,2.43,2.53,2.61,3.56
2013-07-18,20/13,2013-10-25,,1000000000.0,1000000000.0,6266000000.0,6.266,2.4824,2.44,2.5,2.75,1.76
2013-07-25,21/13,2013-10-25,,1000000000.0,1000000000.0,5295000000.0,5.295,2.3805,2.37,2.4,2.64,1.95
2013-07-25,21/13,2013-11-08,,1000000000.0,1000000000.0,4406000000.0,4.406,2.3969,2.37,2.4,2.65,0.31
2013-08-01,22/13,2013-10-25,,500000000.0,500000000.0,2253000000.0,4.506,2.3413,2.31,2.35,2.5,0.87
2013-08-08,23/13,2013-11-08,,500000000.0,500000000.0,1830000000.0,3.66,2.346,2.31,2.35,2.5,0.4
2013-08-15,24/13,2013-10-25,,500000000.0,500000000.0,2356000000.0,4.712,2.3539,2.3,2.36,2.6,0.61
2013-08-22,25/13,2013-11-08,,1000000000.0,1000000000.0,4739000000.0,4.739,2.3483,2.32,2.37,2.44,2.17
2013-09-26,26/13,2014-01-24,,500000000.0,500000000.0,2704000000.0,5.408,2.3539,2.28,2.38,2.59,2.61
2013-09-26,26/13,2014-02-21,,500000000.0,500000000.0,3106000000.0,6.212,2.3506,2.29,2.37,2.58,1.94
2013-10-03,27/13,2014-01-24,,500000000.0,500000000.0,1940000000.0,3.88,2.3856,2.36,2.4,2.47,1.44
2013-10-10,28/13,2014-01-24,,500000000.0,500000000.0,1940000000.0,3.88,2.4086,2.35,2.42,2.58,1.14
2013-10-17,29/13,2014-02-21,,1000000000.0,1000000000.0,2935000000.0,2.935,2.4602,2.43,2.47,2.64,0.98
2013-10-24,30/13,2014-01-24,,1000000000.0,1000000000.0,3132000000.0,3.132,2.4484,2.41,2.48,2.61,3.16
2013-10-24,30/13,2014-02-21,,500000000.0,500000000.0,2310000000.0,4.62,2.4599,2.42,2.48,2.62,2.01
2013-10-31,31/13,2014-01-24,,1000000000.0,1000000000.0,2992000000.0,2.992,2.4688,2.45,2.47,2.58,0.12
2013-11-07,32/13,2014-01-24,,1000000000.0,1000000000.0,2895000000.0,2.895,2.4755,2.43,2.49,2.6,1.45
2013-11-07,32/13,2014-03-07,,500000000.0,500000000.0,1781000000.0,3.562,2.4831,2.45,2.5,2.6,1.69
2013-11-14,33/13,2014-01-24,,500000000.0,500000000.0,1141000000.0,2.28,2.4799,2.46,2.5,2.6,2.01
2013-11-14,33/13,2014-03-07,,500000000.0,500000000.0,1465000000.0,2.93,2.4765,2.46,2.49,2.6,1.35
2013-11-21,34/13,2014-01-24,,500000000.0,500000000.0,1250000000.0,2.5,2.511,2.49,2.52,2.57,0.9
2013-11-21,34/13,2014-03-07,,500000000.0,500000000.0,1465000000.0,2.93,2.4996,2.48,2.51,2.58,1.04
2014-05-08,01/14,2014-08-08,,500000000.0,500000000.0,2515000000.0,5.03,2.4814,2.45,2.5,2.68,1.86
2014-05-08,01/14,2014-10-24,,500000000.0,500000000.0,2046000000.0,4.092,2.4709,2.32,2.51,2.7,3.91
2014-05-15,02/14,2014-08-08,,500000000.0,500000000.0,1460000000.0,2.92,2.5104,2.48,2.52,2.69,0.96
2014-05-15,02/14,2014-10-24,,500000000.0,500000000.0,1305000000.0,2.61,2.5107,2.48,2.52,2.71,0.93
2014-05-22,03/14,2014-08-08,,500000000.0,500000000.0,1525000000.0,3.05,2.5302,2.51,2.55,2.69,1.98
2014-05-22,03/14,2014-10-24,,500000000.0,500000000.0,1425000000.0,2.85,2.5367,2.51,2.55,2.69,1.33
2014-05-29,04/14,2014-08-08,,500000000.0,500000000.0,1229000000.0,2.458,2.5588,2.55,2.57,2.69,1.12
2014-05-29,04/14,2014-10-24,,500000000.0,500000000.0,1169000000.0,2.338,2.5622,2.55,2.57,2.71,0.78
2014-06-12,05/15,2014-08-08,,500000000.0,500000000.0,2847000000.0,5.694,2.4706,2.41,2.53,2.67,5.94
2014-06-26,06/14,2014-10-24,,500000000.0,500000000.0,2340000000.0,4.68,2.4979,2.45,2.52,2.72,2.21
2014-07-03,07/14,2014-12-05,,500000000.0,500000000.0,1380000000.0,2.76,2.532,2.48,2.56,2.7,2.8
2014-07-17,08/14,2014-12-05,,500000000.0,500000000.0,1841000000.0,3.682,2.5398,2.47,2.56,2.65,2.02
2014-07-31,09/14,2014-12-05,,500000000.0,500000000.0,2090000000.0,4.18,2.5393,2.52,2.55,2.63,1.07
2014-08-14,10/14,2015-01-23,,500000000.0,500000000.0,2620000000.0,5.24,2.5069,2.48,2.52,2.61,1.31
2014-08-21,11/14,2015-01-23,,500000000.0,500000000.0,2277000000.0,4.554,2.48,2.48,2.48,2.64,0.0
2014-08-28,12/14,2015-01-23,,500000000.0,500000000.0,2185000000.0,4.37,2.49,2.49,2.49,2.63,0.0
2014-09-04,13/14,2014-12-05,,500000000.0,500000000.0,1390000000.0,2.78,2.5329,2.5,2.55,2.63,1.71
2014-09-04,13/14,2015-01-23,,500000000.0,500000000.0,1400000000.0,2.8,2.5249,2.49,2.54,2.65,1.51
2014-09-11,14/14,2015-01-23,,500000000.0,500000000.0,1112000000.0,2.224,2.55084,2.51,2.56,2.65,0.92
2014-09-18,15/14,2015-01-23,,500000000.0,500000000.0,750000000.0,1.5,2.573,2.56,2.59,2.59,1.7
2014-10-02,16/14,2015-02-27,,500000000.0,500000000.0,1385000000.0,2.77,2.56976,2.55,2.59,2.73,2.02
2014-10-09,17/14,2015-02-27,,500000000.0,500000000.0,1672000000.0,3.344,2.56408,2.54,2.57,2.72,0.59
2014-10-23,18/14,2015-02-27,,500000000.0,500000000.0,2390000000.0,4.78,2.497,2.45,2.5,2.74,0.3
2014-10-30,19/14,2015-02-27,,500000000.0,500000000.0,2065000000.0,4.13,2.4894,2.4,2.5,2.6,1.06
2014-11-06,20/14,2015-02-27,,500000000.0,500000000.0,1545000000.0,3.09,2.50892,2.45,2.52,2.74,1.11
2014-11-13,21/14,2015-02-27,,500000000.0,500000000.0,1265000000.0,2.53,2.5461,2.5,2.56,2.79,1.39
2014-11-27,22/14,2015-02-27,,500000000.0,500000000.0,2860000000.0,5.72,2.4991,2.48,2.5,2.75,0.09
2014-12-04,23/14,2015-02-27,,500000000.0,500000000.0,2025000000.0,4.05,2.464,2.44,2.48,2.53,1.6
2014-12-04,23/14,2015-04-24,,500000000.0,500000000.0,2835000000.0,5.67,2.44,2.44,2.44,2.54,0.0
2014-12-11,24/14,2015-04-24,,500000000.0,500000000.0,2726000000.0,5.452,2.40264,2.39,2.42,2.69,1.74
2015-01-22,01/15,2015-04-24,,1000000000.0,1000000000.0,2535000000.0,2.535,2.382,2.34,2.41,2.55,2.8
2015-01-22,01/15,2015-06-12,,500000000.0,500000000.0,1393000000.0,2.786,2.35238,2.3,2.37,2.5,1.76
2015-01-29,02/15,2015-04-24,,500000000.0,500000000.0,1399000000.0,2.798,2.349,2.23,2.37,2.55,2.1
2015-02-05,03/15,2015-04-24,,500000000.0,500000000.0,1230000000.0,2.46,2.2327,2.15,2.25,2.4,1.73
2015-02-12,04/15,2015-04-24,,500000000.0,500000000.0,1775000000.0,3.55,2.177,2.17,2.19,2.4,1.3
2015-02-19,05/15,2015-06-12,,500000000.0,500000000.0,2420000000.0,4.84,2.0784,2.04,2.1,2.3,2.16
2015-02-26,06/15,2015-06-12,,1000000000.0,1000000000.0,2574000000.0,2.574,2.0827,2.05,2.1,2.25,1.73
2015-03-05,07/15,2015-06-12,,500000000.0,500000000.0,1565000000.0,3.13,2.1224,2.08,2.14,2.25,1.76
2015-03-12,08/15,2015-06-12,,500000000.0,500000000.0,2195000000.0,4.39,2.131,2.1,2.15,2.25,1.9
2015-03-19,09/15,2015-06-12,,500000000.0,500000000.0,1850000000.0,3.7,2.1445,2.1,2.16,2.25,1.55
2015-04-09,10/15,2015-08-07,,500000000.0,500000000.0,1618000000.0,3.236,1.9947,1.97,2.02,2.18,2.53
2015-04-16,11/15,2015-08-07,,500000000.0,500000000.0,1840000000.0,3.68,1.9986,1.97,2.05,2.15,5.14
2015-04-23,12/15,2015-08-07,,500000000.0,500000000.0,2337000000.0,4.674,2.0563,2.02,2.1,2.25,4.37
2015-04-30,13/15,2015-08-07,,500000000.0,500000000.0,1631000000.0,3.262,2.06452,2.03,2.09,2.15,2.55
2015-05-07,14/15,2015-08-07,,500000000.0,500000000.0,1634000000.0,3.268,2.02596,2.0,2.04,2.11,1.4
2015-05-14,15/15,2015-08-07,,500000000.0,500000000.0,1495000000.0,2.99,2.0331,1.99,2.05,2.14,1.69
2015-05-21,16/15,2015-08-07,,500000000.0,500000000.0,2115000000.0,4.23,2.02458,2.02,2.03,2.17,0.54
2015-05-28,17/15,2015-10-23,,500000000.0,500000000.0,1770000000.0,3.54,2.0066,1.99,2.02,2.1,1.34
2015-06-04,18/15,2015-10-23,,500000000.0,500000000.0,1795000000.0,3.59,2.003,1.99,2.01,2.12,0.7
2015-06-11,19/15,2015-10-23,,500000000.0,500000000.0,1654000000.0,3.308,2.00052,1.97,2.01,2.06,0.95
2015-06-18,20/15,2015-10-23,,500000000.0,500000000.0,1413000000.0,2.826,1.99274,1.98,2.0,2.09,0.73
2015-06-25,21/15,2015-10-23,,500000000.0,500000000.0,1535000000.0,3.07,2.0054,1.99,2.02,2.09,1.46
2015-07-02,22/15,2015-10-23,,500000000.0,500000000.0,1915000000.0,3.83,2.0088,1.99,2.02,2.06,1.12
2015-07-09,23/15,2015-10-23,,500000000.0,500000000.0,1505000000.0,3.01,1.99,1.97,2.0,2.05,1.0
2015-07-16,24/15,2015-10-23,,500000000.0,500000000.0,1860000000.0,3.72,2.0098,1.99,2.02,2.07,1.02
2015-07-23,25/15,2015-12-11,,500000000.0,500000000.0,1935000000.0,3.87,1.9961,1.98,2.01,2.08,1.39
2015-07-30,26/15,2015-12-11,,500000000.0,500000000.0,1570000000.0,3.14,1.98766,1.95,2.01,2.05,2.23
2015-08-06,27/15,2015-12-11,,500000000.0,500000000.0,1999000000.0,3.998,1.99374,1.97,2.01,2.1,1.63
2015-08-13,28/15,2015-12-11,,500000000.0,500000000.0,1944000000.0,3.888,1.99392,1.96,2.0,2.05,0.61
2015-08-20,29/15,2015-12-11,,500000000.0,500000000.0,1874000000.0,3.748,1.99786,1.97,2.0,2.1,0.21
2015-08-27,30/15,2015-12-11,,500000000.0,500000000.0,1830000000.0,3.66,1.9908,1.97,2.0,2.04,0.92
2015-09-03,31/15,2015-12-11,,500000000.0,500000000.0,1361000000.0,2.722,2.00346,1.98,2.02,2.09,1.65
2015-09-10,32/15,2015-12-11,,500000000.0,500000000.0,1586000000.0,3.172,2.0302,2.0,2.04,2.09,0.98
2015-09-17,33/15,2015-12-11,,500000000.0,500000000.0,1873000000.0,3.746,2.03824,1.98,2.06,2.12,2.18
2015-09-24,34/15,2016-02-26,,500000000.0,500000000.0,1456000000.0,2.912,2.01438,1.98,2.04,2.13,2.56
2015-10-01,35/15,2016-02-26,,500000000.0,500000000.0,990000000.0,1.98,2.0324,2.0,2.05,2.12,1.76
2015-10-22,36/15,2016-02-26,,500000000.0,500000000.0,2010000000.0,4.02,1.94222,1.89,1.97,2.07,2.78
2015-10-29,37/15,2016-02-26,,500000000.0,500000000.0,1195000000.0,2.39,1.852,1.81,1.88,2.0,2.8
2015-11-05,38/15,2016-02-26,,500000000.0,500000000.0,1015000000.0,2.03,2.0081,1.96,2.05,2.1,4.19
2015-11-12,39/15,2016-02-26,,500000000.0,500000000.0,1880000000.0,3.76,2.029,2.01,2.05,2.15,2.1
2015-11-19,40/15,2016-02-26,,500000000.0,500000000.0,1465000000.0,2.93,2.0675,2.03,2.09,2.19,2.25
2015-11-26,41/15,2016-02-26,,500000000.0,500000000.0,1467000000.0,2.934,2.0671,2.04,2.08,2.15,1.29
2015-12-03,42/15,2016-04-22,,500000000.0,500000000.0,1807000000.0,3.614,2.04796,2.02,2.07,2.25,2.2
2015-12-10,43/15,2016-04-22,,500000000.0,500000000.0,1350000000.0,2.7,2.01228,1.99,2.03,2.16,1.77
2015-12-17,44/15,2016-04-22,,500000000.0,500000000.0,1950000000.0,3.9,2.06088,2.02,2.1,2.19,3.91
2016-01-14,01/16,2016-04-22,,500000000.0,500000000.0,1325000000.0,2.65,2.028,1.99,2.05,2.16,2.2
2016-01-21,02/16,2016-04-22,,500000000.0,500000000.0,1720000000.0,3.44,2.0142,1.97,2.05,2.13,3.58
2016-01-28,03/16,2016-04-22,,500000000.0,500000000.0,1805000000.0,3.61,2.04188,1.94,2.07,2.12,2.81
2016-02-04,04/16,2016-04-22,,500000000.0,500000000.0,1375000000.0,2.75,2.0725,2.05,2.09,2.18,1.75
2016-02-18,05/16,2016-06-03,,500000000.0,500000000.0,1812000000.0,3.624,2.012,2.0,2.02,2.19,0.8
2016-02-25,06/16,2016-06-03,,500000000.0,500000000.0,1901000000.0,3.802,2.01424,1.99,2.03,2.13,1.58
2016-03-03,07/16,2016-06-03,,500000000.0,500000000.0,1454000000.0,2.908,2.04298,2.02,2.06,2.13,1.7
2016-03-17,08/16,2016-08-26,,500000000.0,500000000.0,1849000000.0,3.698,2.02412,1.99,2.05,2.2,2.59
2016-03-31,09/16,2016-08-26,,500000000.0,500000000.0,1030000000.0,2.06,2.0722,2.03,2.09,2.17,1.78
2016-04-07,10/16,2016-08-26,,500000000.0,500000000.0,1050000000.0,2.1,2.0732,2.05,2.09,2.15,1.68
2016-04-14,11/16,2016-08-26,,500000000.0,500000000.0,1080000000.0,2.16,2.0886,2.05,2.11,2.17,2.14
2016-04-21,12/16,2016-07-29,,500000000.0,500000000.0,1150000000.0,2.3,2.0725,2.02,2.1,2.12,2.75
2016-05-12,13/16,2016-07-29,,500000000.0,500000000.0,1437000000.0,2.874,1.77064,1.68,1.82,1.88,4.94
2016-05-26,14/16,2016-08-26,,500000000.0,500000000.0,1415000000.0,2.83,1.7529,1.73,1.77,1.84,1.71
2016-06-02,15/16,2016-08-26,,500000000.0,500000000.0,1371000000.0,2.742,1.76366,1.75,1.78,1.89,1.63
2016-06-09,16/16,2016-10-28,,500000000.0,500000000.0,1978000000.0,3.956,1.7614,1.71,1.78,1.92,1.86
2016-06-23,17/16,2016-10-28,,500000000.0,500000000.0,2171000000.0,4.342,1.72766,1.7,1.75,1.98,2.23
2016-07-07,18/16,2016-10-28,,500000000.0,500000000.0,1510000000.0,3.02,1.7093,1.65,1.75,1.9,4.07
2016-07-21,19/16,2016-10-28,,500000000.0,500000000.0,1566000000.0,3.132,1.734,1.7,1.75,1.86,1.6
2016-07-28,20/16,2016-12-09,,500000000.0,500000000.0,1855000000.0,3.71,1.6408,1.63,1.65,1.76,0.92
2016-08-11,21/16,2016-12-09,,500000000.0,500000000.0,1684000000.0,3.368,1.5321,1.5,1.6,1.76,6.79
2016-08-25,22/16,2016-12-09,,500000000.0,500000000.0,1422000000.0,2.844,1.54332,1.5,1.58,1.75,3.67
2016-09-08,23/16,2016-12-09,,500000000.0,500000000.0,1970000000.0,3.94,1.5606,1.52,1.59,1.8,2.94
2016-09-22,24/16,2017-02-24,,500000000.0,500000000.0,1458000000.0,2.916,1.58838,1.55,1.61,1.75,2.16
2016-10-06,25/16,2017-02-24,,500000000.0,500000000.0,1365000000.0,2.73,1.6186,1.59,1.66,1.8,4.14
2016-10-20,26/16,2017-02-24,,500000000.0,500000000.0,2130000000.0,4.26,1.6391,1.62,1.65,1.88,1.09
2016-10-27,27/16,2017-02-24,,500000000.0,500000000.0,1738000000.0,3.476,1.62036,1.58,1.63,1.72,0.96
2016-11-10,28/16,2017-02-24,,500000000.0,500000000.0,930000000.0,1.86,1.6392,1.59,1.68,1.78,4.08
2016-11-24,29/16,2017-04-28,,500000000.0,500000000.0,1760000000.0,3.52,1.6486,1.62,1.67,1.84,2.14
2016-12-08,30/16,2017-04-28,,500000000.0,500000000.0,2194000000.0,4.388,1.59534,1.57,1.62,1.83,2.47
2017-01-19,01/17,2017-04-28,,500000000.0,500000000.0,1734000000.0,3.468,1.62264,1.6,1.65,1.83,2.74
2017-02-02,02/17,2017-04-28,,500000000.0,500000000.0,983000000.0,1.966,1.663,1.61,1.69,1.85,2.7
2017-02-16,03/17,2017-06-23,,500000000.0,500000000.0,1670000000.0,3.34,1.5687,1.52,1.6,1.83,3.13
2017-02-23,04/17,2017-06-23,,500000000.0,500000000.0,1905000000.0,3.81,1.55608,1.5,1.58,1.8,2.39
2017-03-09,05/17,2017-06-23,,500000000.0,500000000.0,2094000000.0,4.188,1.5414,1.51,1.57,1.8,2.86
2017-03-23,06/17,2017-06-23,,500000000.0,500000000.0,1955000000.0,3.91,1.56122,1.54,1.58,1.8,1.88
2017-04-06,07/17,2017-08-25,,500000000.0,500000000.0,2015000000.0,4.03,1.5522,1.53,1.57,1.7,1.78
2017-04-20,08/17,2017-08-25,,500000000.0,500000000.0,1703000000.0,3.406,1.551,1.53,1.57,1.8,1.9
2017-04-27,09/17,2017-08-25,,500000000.0,500000000.0,1714000000.0,3.428,1.53596,1.45,1.55,1.8,1.4
2017-05-11,10/17,2017-08-25,,500000000.0,500000000.0,1305000000.0,2.61,1.5871,1.55,1.61,1.8,2.29
2017-05-25,11/17,2017-08-25,,500000000.0,500000000.0,1055000000.0,2.11,1.5929,1.58,1.61,1.69,1.71
2017-06-08,12/17,2017-10-27,,500000000.0,500000000.0,1845000000.0,3.69,1.6242,1.58,1.66,1.81,3.58
2017-06-22,13/17,2017-10-27,,500000000.0,500000000.0,2005000000.0,4.01,1.61,1.58,1.62,1.75,1.0
2017-07-06,14/17,2017-10-27,,500000000.0,500000000.0,1671000000.0,3.342,1.6224,1.59,1.64,1.7,1.76
2017-07-20,15/17,2017-10-27,,500000000.0,500000000.0,1594000000.0,3.188,1.63564,1.6,1.66,1.72,2.44
2017-08-03,16/17,2017-10-27,,500000000.0,500000000.0,1330000000.0,2.66,1.6703,1.64,1.69,1.73,1.97
2017-08-17,17/17,2017-12-08,,500000000.0,500000000.0,1625000000.0,3.25,1.6501,1.63,1.69,1.8,3.99
2017-08-24,18/17,2017-12-08,,500000000.0,500000000.0,2288000000.0,4.576,1.6605,1.62,1.68,1.75,1.95
2017-09-07,19/17,2017-12-08,,500000000.0,500000000.0,2105000000.0,4.21,1.663,1.64,1.68,1.77,1.7
2017-09-21,20/17,2017-12-08,,500000000.0,500000000.0,1650000000.0,3.3,1.7081,1.7,1.72,1.8,1.19
2017-10-05,21/17,2017-12-08,,500000000.0,500000000.0,1970000000.0,3.94,1.7124,1.69,1.72,1.76,0.76
2017-10-19,22/17,2018-02-23,,500000000.0,500000000.0,2990000000.0,5.98,1.7198,1.7,1.74,1.81,2.02
2017-10-26,23/17,2018-02-23,,1000000000.0,1000000000.0,3741000000.0,3.741,1.72622,1.7,1.75,1.8,2.38
2017-11-09,24/17,2018-02-23,,500000000.0,500000000.0,1926000000.0,3.852,1.71734,1.67,1.73,1.78,1.27
2017-11-23,25/17,2018-02-23,,500000000.0,500000000.0,2230000000.0,4.46,1.7244,1.7,1.73,1.77,0.56
2017-12-07,26/17,2018-04-27,,1000000000.0,1000000000.0,3560000000.0,3.56,1.72415,1.71,1.75,1.85,2.58
2018-01-25,01/18,2018-04-27,,500000000.0,500000000.0,2575000000.0,5.15,1.6774,1.67,1.69,1.8,1.26
2018-02-08,02/18,2018-04-27,,500000000.0,500000000.0,2210000000.0,4.42,1.6869,1.66,1.71,1.76,2.31
2018-02-22,03/18,2018-06-22,,500000000.0,500000000.0,3030000000.0,6.06,1.69238,1.65,1.71,1.87,1.76
2018-03-08,04/18,2018-06-22,,500000000.0,500000000.0,1673000000.0,3.346,1.68298,1.64,1.71,1.95,2.7
2018-03-22,05/18,2018-06-22,,500000000.0,500000000.0,1886000000.0,3.772,1.73542,1.71,1.77,2.5,3.46
2018-04-05,06/18,2018-06-22,,500000000.0,500000000.0,1264000000.0,2.528,1.9444,1.83,1.98,2.02,3.56
2018-04-19,07/18,2018-06-22,,500000000.0,500000000.0,2719000000.0,5.438,1.96658,1.95,1.98,2.1,1.34
2018-04-26,08/18,2018-08-24,,500000000.0,500000000.0,2266000000.0,4.532,1.93,1.9,1.97,2.1,4.0
2018-05-10,09/18,2018-08-24,,500000000.0,500000000.0,3315000000.0,6.63,1.8894,1.85,1.9,1.99,1.06
2018-05-24,10/18,2018-08-24,,500000000.0,500000000.0,2637000000.0,5.274,1.83718,1.8,1.85,1.95,1.28
2018-06-07,11/18,2018-08-24,,500000000.0,500000000.0,1426000000.0,2.852,1.88086,1.84,1.92,2.07,3.91
2018-06-21,12/18,2018-10-12,,500000000.0,500000000.0,2595000000.0,5.19,1.8993,1.8,1.95,2.14,5.07
2018-07-05,13/18,2018-10-12,,500000000.0,500000000.0,2010000000.0,4.02,1.85108,1.8,1.87,2.06,1.89
2018-07-19,14/18,2018-10-12,,500000000.0,500000000.0,2440000000.0,4.88,1.9708,1.95,1.99,2.25,1.92
2018-08-02,15/18,2018-10-12,,500000000.0,500000000.0,2400000000.0,4.8,1.9438,1.92,1.95,2.1,0.62
2018-08-16,16/18,2018-10-12,,500000000.0,500000000.0,2130000000.0,4.26,1.9073,1.89,1.91,2.15,0.27
2018-08-23,17/18,2018-12-07,,500000000.0,500000000.0,2300000000.0,4.6,1.91674,1.89,1.94,2.02,2.33
2018-09-06,18/18,2018-12-07,,500000000.0,500000000.0,3002000000.0,6.004,1.91402,1.88,1.93,2.02,1.6
2018-09-20,19/18,2018-12-07,,500000000.0,500000000.0,2235000000.0,4.47,1.9092,1.9,1.91,2.2,0.08
2018-10-04,20/18,2018-12-07,,500000000.0,500000000.0,2860000000.0,5.72,1.862,1.86,1.87,1.98,0.8
2018-10-11,21/18,2019-02-22,,500000000.0,500000000.0,2795000000.0,5.59,1.83426,1.8,1.86,2.02,2.57
2018-10-25,22/18,2019-02-22,,500000000.0,500000000.0,2500000000.0,5.0,1.81292,1.78,1.83,2.0,1.71
2018-11-08,23/18,2019-02-22,,500000000.0,500000000.0,2255000000.0,4.51,1.853,1.8,1.87,1.99,1.7
2018-11-22,24/18,2019-02-22,,500000000.0,500000000.0,1410000000.0,2.82,1.9299,1.87,1.95,2.0,2.01
2018-12-06,25/18,2019-04-12,,500000000.0,500000000.0,2443000000.0,4.886,1.86322,1.82,1.9,2.08,3.68
2018-12-20,26/18,2019-04-12,,500000000.0,500000000.0,2050000000.0,4.1,1.86,1.8,1.95,2.25,9.0
2019-01-17,01/19,2019-04-12,,500000000.0,500000000.0,1826000000.0,3.652,1.96026,1.86,2.0,2.12,3.97
2019-01-31,02/19,2019-04-12,,500000000.0,500000000.0,1891000000.0,3.782,2.01146,1.97,2.04,2.11,2.85
