date,H0,H5,H7
2019-09-02,-0.73183,,-0.7382
2019-09-03,-0.73399,,-0.7382
2019-09-04,-0.73112,,-0.7382
2019-09-05,-0.73178,,-0.7381
2019-09-06,-0.7308,,-0.7379
2019-09-09,-0.73026,,-0.7378
2019-09-10,-0.73295,,-0.7383
2019-09-11,-0.73095,-0.73,-0.7383
2019-09-12,-0.73329,-0.9,-0.7382
2019-09-13,-0.73855,,-0.7382
2019-09-16,-0.73244,,-0.7383
2019-09-17,-0.73176,,-0.7382
2019-09-18,-0.7348,,-0.7382
2019-09-19,-0.73729,-0.785,-0.7382
2019-09-20,-0.74162,,-0.7383
2019-09-23,-0.73727,,-0.7384
2019-09-24,-0.73633,,-0.7384
2019-09-25,-0.73699,,-0.7384
2019-09-26,-0.73799,-0.75,-0.7384
2019-09-27,-0.7367,,-0.7383
2019-09-30,-0.74627,,-0.7383
2019-10-01,-0.73616,,-0.7383
2019-10-02,-0.73215,-0.78,-0.7383
2019-10-03,-0.73562,-0.78,-0.7383
2019-10-04,-0.73704,-0.8,-0.7382
2019-10-07,-0.73676,-0.78,-0.7384
2019-10-08,-0.74068,-0.78,-0.7384
2019-10-09,-0.73909,,-0.7384
2019-10-10,-0.74187,,-0.7384
2019-10-11,-0.73759,,-0.7384
2019-10-14,-0.73682,-0.75,-0.7384
2019-10-15,-0.7369,,-0.7384
2019-10-16,-0.73981,,-0.7384
2019-10-17,-0.73652,-0.77,-0.7384
2019-10-18,-0.73719,-0.75,-0.7383
2019-10-21,-0.73749,,-0.7383
2019-10-22,-0.7387,,-0.7383
2019-10-23,-0.73918,,-0.7384
2019-10-24,-0.73927,,-0.7384
2019-10-25,-0.73508,,-0.7383
2019-10-28,-0.73653,,-0.7383
2019-10-29,-0.73443,-0.7275,-0.7383
2019-10-30,-0.73716,-0.725,-0.7382
2019-10-31,-0.73297,-0.68,-0.738
2019-11-01,-0.63917,-0.7,-0.7348
2019-11-04,-0.62762,,-0.7332
2019-11-05,-0.65618,,-0.7323
2019-11-06,-0.65951,,-0.7314
2019-11-07,-0.66349,,-0.7305
2019-11-08,-0.66878,,-0.7284
2019-11-11,-0.67436,,-0.7272
2019-11-12,-0.67529,,-0.7264
2019-11-13,-0.68111,-0.68,-0.7258
2019-11-14,-0.68627,-0.69,-0.7252
2019-11-15,-0.69346,-0.7,-0.724
2019-11-18,-0.69348,-0.70579,-0.723
2019-11-19,-0.69865,,-0.7225
2019-11-20,-0.69974,,-0.722
2019-11-21,-0.7003,-0.705,-0.7215
2019-11-22,-0.70376,,-0.7207
2019-11-25,-0.70569,-0.74,-0.72
2019-11-26,-0.7098,-0.71,-0.7197
2019-11-27,-0.71061,-0.72,-0.7194
2019-11-28,-0.70926,,-0.719
2019-11-29,-0.7065,,-0.7177
2019-12-02,-0.70552,,-0.7174
2019-12-03,-0.70364,,-0.717
2019-12-04,-0.70375,,-0.7167
2019-12-05,-0.70372,,-0.7164
2019-12-06,-0.70474,,-0.7156
2019-12-09,-0.70635,,-0.7153
2019-12-10,-0.70551,,-0.715
2019-12-11,-0.70517,,-0.7147
2019-12-12,-0.7058,,-0.7144
2019-12-13,-0.70378,,-0.7133
2019-12-16,-0.7042,-0.745,-0.713
2019-12-17,-0.70535,-0.745,-0.7127
2019-12-18,-0.70558,,-0.7124
2019-12-19,-0.70452,,-0.712
2019-12-20,-0.70587,-0.72,-0.7108
2019-12-23,-0.70124,,-0.7104
2019-12-24,-0.68459,,-0.709
2019-12-27,-0.6985,,-0.7074
2019-12-30,-0.68483,,-0.7072
2019-12-31,-0.65925,,-0.7049
2020-01-03,-0.69152,,-0.7038
2020-01-06,-0.70099,-0.71667,-0.7028
2020-01-07,-0.7039,,-0.7024
2020-01-08,-0.70431,-0.7,-0.702
2020-01-09,-0.70648,,-0.7017
2020-01-10,-0.70967,-0.73333,-0.7015
2020-01-13,-0.70834,,-0.7004
2020-01-14,-0.70931,,-0.7001
2020-01-15,-0.70998,,-0.6998
2020-01-16,-0.71042,,-0.6995
2020-01-17,-0.71051,,-0.6994
2020-01-20,-0.71067,-0.68,-0.6983
2020-01-21,-0.71062,-1.02,-0.698
2020-01-22,-0.71082,,-0.6977
2020-01-23,-0.7109,-0.71,-0.6974
2020-01-24,-0.7109,-0.71,-0.6974
2020-01-27,-0.71111,,-0.6963
2020-01-28,-0.71137,-0.72,-0.6961
2020-01-29,-0.71036,,-0.6958
2020-01-30,-0.71128,,-0.6955
2020-01-31,-0.70191,,-0.6953
2020-02-03,-0.70947,,-0.6973
2020-02-04,-0.71017,-0.715,-0.6982
2020-02-05,-0.70995,,-0.6988
2020-02-06,-0.71039,-0.735,-0.6993
2020-02-07,-0.7109,,-0.7001
2020-02-10,-0.71098,,-0.7012
2020-02-11,-0.71154,,-0.7016
2020-02-12,-0.71019,,-0.702
2020-02-13,-0.71088,,-0.7023
2020-02-14,-0.71113,,-0.7028
2020-02-17,-0.71159,-0.71,-0.7032
2020-02-18,-0.71109,-0.70579,-0.7034
2020-02-19,-0.7128,,-0.7035
2020-02-20,-0.71106,,-0.7036
2020-02-21,-0.71103,,-0.7039
2020-02-24,-0.71189,,-0.704
2020-02-25,-0.71179,,-0.7041
2020-02-26,-0.71179,,-0.7041
2020-02-27,-0.71184,,-0.7041
2020-02-28,-0.70741,,-0.7041
2020-03-02,-0.7104,,-0.7041
2020-03-03,-0.7113,,-0.7042
2020-03-04,-0.7128,,-0.7043
2020-03-05,-0.71392,-0.68,-0.7044
2020-03-06,-0.7153,,-0.7048
2020-03-09,-0.71609,-0.7,-0.7049
2020-03-10,-0.71572,,-0.705
2020-03-11,-0.71599,,-0.7051
2020-03-12,-0.71563,,-0.7052
2020-03-13,-0.71687,,-0.7057
2020-03-16,-0.71329,,-0.7058
2020-03-17,-0.71487,,-0.7059
2020-03-18,-0.71524,-0.7,-0.706
2020-03-19,-0.70381,-0.65,-0.706
2020-03-20,-0.70341,,-0.7059
2020-03-23,-0.68218,,-0.7057
2020-03-24,-0.66607,,-0.7052
2020-03-25,-0.66854,-0.65,-0.7048
2020-03-26,-0.67152,-0.75,-0.7052
2020-03-27,-0.67419,,-0.7044
2020-03-30,-0.6744,-0.635,-0.7042
2020-03-31,-0.66619,-0.635,-0.7054
2020-04-01,-0.66082,-0.625,-0.7048
2020-04-02,-0.65857,,-0.7043
2020-04-03,-0.66089,,-0.7033
2020-04-06,-0.65881,,-0.7029
2020-04-07,-0.65856,,-0.7024
2020-04-08,-0.65809,-0.6625,-0.7019
2020-04-09,-0.6576,,-0.6991
2020-04-14,-0.65943,,-0.6985
2020-04-15,-0.659,,-0.6979
2020-04-16,-0.65914,,-0.6974
2020-04-17,-0.65835,,-0.6957
2020-04-20,-0.65903,-0.6,-0.6951
2020-04-21,-0.65757,-0.45,-0.6945
2020-04-22,-0.66017,,-0.694
2020-04-23,-0.65758,,-0.6934
2020-04-24,-0.65881,,-0.6917
2020-04-27,-0.65795,-0.75,-0.6911
2020-04-28,-0.65707,,-0.6905
2020-04-29,-0.65776,,-0.6897
2020-04-30,-0.65946,-0.66,-0.6879
2020-05-04,-0.65859,,-0.6871
2020-05-05,-0.65885,,-0.6866
2020-05-06,-0.65896,,-0.686
2020-05-07,-0.65991,-0.65,-0.6857
2020-05-08,-0.659,,-0.684
2020-05-11,-0.65944,,-0.6831
2020-05-12,-0.65899,,-0.6826
2020-05-13,-0.65791,,-0.682
2020-05-14,-0.65847,,-0.6817
2020-05-15,-0.65883,-0.65,-0.68
2020-05-18,-0.65669,,-0.679
2020-05-19,-0.65845,-0.675,-0.6784
2020-05-20,-0.6594,-0.665,-0.6777
2020-05-22,-0.65933,,-0.6759
2020-05-25,-0.65973,-0.66375,-0.675
2020-05-26,-0.66021,-0.67,-0.6744
2020-05-27,-0.65932,-0.6575,-0.6738
2020-05-28,-0.65959,-0.66889,-0.6737
2020-05-29,-0.65962,-0.67,-0.6719
2020-06-02,-0.65917,-0.67,-0.6714
2020-06-03,-0.65944,-0.67,-0.6708
2020-06-04,-0.65942,-0.68,-0.6702
2020-06-05,-0.65881,-0.67,-0.6694
2020-06-08,-0.65898,-0.67,-0.6678
2020-06-09,-0.65866,-0.6575,-0.6672
2020-06-10,-0.65911,-0.65713,-0.6666
2020-06-11,-0.65833,-0.68,-0.6659
2020-06-12,-0.65879,,-0.6652
2020-06-15,-0.65916,-0.67,-0.6634
2020-06-16,-0.65952,-0.67,-0.6629
2020-06-17,-0.65934,-0.6575,-0.6623
2020-06-18,-0.65937,-0.68,-0.6616
2020-06-19,-0.65953,-0.67,-0.6611
2020-06-22,-0.66095,-0.645,-0.6598
2020-06-23,-0.6676,-0.6575,-0.6596
2020-06-24,-0.66872,-0.65333,-0.6596
2020-06-25,-0.66924,-0.6575,-0.6596
2020-06-26,-0.66956,-0.6575,-0.6598
2020-06-29,-0.66715,-0.67333,-0.6593
2020-06-30,-0.66239,-0.67,-0.6592
2020-07-01,-0.66478,-0.67,-0.6593
2020-07-02,-0.66666,-0.6575,-0.6594
2020-07-03,-0.66931,-0.67833,-0.6597
2020-07-06,-0.67248,-0.6675,-0.6598
2020-07-07,-0.67484,-0.68,-0.66
2020-07-08,-0.6767,-0.68917,-0.6602
2020-07-09,-0.67665,-0.68583,-0.6604
2020-07-10,-0.68132,-0.695,-0.661
2020-07-13,-0.68305,-0.695,-0.6615
2020-07-14,-0.68539,-0.675,-0.6617
2020-07-15,-0.69012,-0.69,-0.6621
2020-07-16,-0.69143,-0.6975,-0.6624
2020-07-17,-0.69154,-0.695,-0.6635
2020-07-20,-0.691,-0.68833,-0.6639
2020-07-21,-0.6927,-0.693,-0.6643
2020-07-22,-0.69331,-0.693,-0.6646
2020-07-23,-0.69938,-0.705,-0.6651
2020-07-24,-0.69831,-0.68125,-0.6664
2020-07-27,-0.70231,-0.70125,-0.6669
2020-07-28,-0.70204,-0.73375,-0.6674
2020-07-29,-0.70248,-0.705,-0.6679
2020-07-30,-0.70407,-0.705,-0.6682
2020-07-31,-0.7037,-0.705,-0.6698
2020-08-03,-0.70414,-0.7025,-0.6702
2020-08-04,-0.70453,-0.7025,-0.6707
2020-08-05,-0.70369,-0.705,-0.6711
2020-08-06,-0.70381,-0.705,-0.6716
2020-08-07,-0.70505,-0.705,-0.6728
2020-08-10,-0.70335,-0.705,-0.6736
2020-08-11,-0.70404,-0.71,-0.6741
2020-08-12,-0.70359,-0.71,-0.6746
2020-08-13,-0.70509,-0.70333,-0.6751
2020-08-14,-0.70552,-0.705,-0.6762
2020-08-17,-0.70427,-0.705,-0.6771
2020-08-18,-0.70376,-0.706,-0.6776
2020-08-19,-0.70282,-0.70208,-0.6781
2020-08-20,-0.70374,-0.70542,-0.6784
2020-08-21,-0.7028,-0.70542,-0.6795
2020-08-24,-0.70447,-0.73103,-0.6805
2020-08-25,-0.70468,-0.70667,-0.681
2020-08-26,-0.7051,-0.70633,-0.6815
2020-08-27,-0.70536,-0.70694,-0.682
2020-08-28,-0.70581,-0.70556,-0.6829
2020-08-31,-0.70568,-0.70917,-0.6842
2020-09-01,-0.70568,-0.71,-0.6845
2020-09-02,-0.70631,-0.71,-0.685
2020-09-03,-0.70615,-0.71,-0.6855
2020-09-04,-0.70623,-0.71,-0.6864
2020-09-07,-0.70597,-0.71,-0.6875
2020-09-08,-0.70606,-0.71,-0.688
2020-09-09,-0.70611,-0.70667,-0.6885
2020-09-10,-0.70794,-0.70667,-0.6891
2020-09-11,-0.70824,-0.70667,-0.69
2020-09-14,-0.7081,-0.70667,-0.6912
2020-09-15,-0.70833,-0.71167,-0.6918
2020-09-16,-0.70917,-0.71167,-0.6923
2020-09-17,-0.70987,-0.71167,-0.6928
2020-09-18,-0.70978,-0.71167,-0.6937
2020-09-21,-0.71113,-0.71167,-0.695
2020-09-22,-0.71037,-0.71167,-0.6956
2020-09-23,-0.71047,-0.71167,-0.696
2020-09-24,-0.71171,-0.71167,-0.6965
2020-09-25,-0.71137,-0.71167,-0.6973
2020-09-28,-0.71198,-0.7,-0.6983
2020-09-29,-0.71526,-0.7,-0.6989
2020-09-30,-0.71371,-0.7,-0.6994
2020-10-01,-0.71508,-0.7,-0.7
2020-10-02,-0.71467,-0.7,-0.7008
2020-10-05,-0.71578,-0.7,-0.702
2020-10-06,-0.71357,-0.7,-0.7024
2020-10-07,-0.7156,-0.7,-0.7029
2020-10-08,-0.71544,-0.7,-0.7033
2020-10-09,-0.71514,-0.7,-0.7039
2020-10-12,-0.71682,-0.7,-0.7048
2020-10-13,-0.71699,-0.7,-0.7052
2020-10-14,-0.7163,-0.7,-0.7055
2020-10-15,-0.71719,-0.7,-0.7058
2020-10-16,-0.71725,-0.7,-0.7063
2020-10-19,-0.71738,-0.71,-0.7069
2020-10-20,-0.71709,-0.72,-0.7072
2020-10-21,-0.71789,-0.72,-0.7075
2020-10-22,-0.71762,-0.67,-0.7078
2020-10-23,-0.71792,-0.67,-0.7081
2020-10-26,-0.71725,-0.67,-0.7086
2020-10-27,-0.71774,-0.67,-0.7088
2020-10-28,-0.71722,-0.67,-0.7089
2020-10-29,-0.71754,-0.73,-0.7092
2020-10-30,-0.71804,-0.73,-0.7096
2020-11-02,-0.71751,-0.73,-0.7097
2020-11-03,-0.71769,-0.8,-0.7098
2020-11-04,-0.71731,-0.8,-0.71
2020-11-05,-0.7172,-0.8,-0.7101
2020-11-06,-0.71943,-0.8,-0.7105
2020-11-09,-0.71836,-0.8,-0.7108
2020-11-10,-0.72024,-0.8,-0.7109
2020-11-11,-0.72079,-0.7,-0.7111
2020-11-12,-0.72071,-0.7,-0.7113
2020-11-13,-0.72079,-0.7,-0.7116
2020-11-16,-0.72024,-0.7,-0.712
2020-11-17,-0.72079,-0.7,-0.7121
2020-11-18,-0.72119,-0.7,-0.7123
2020-11-19,-0.72082,-0.7,-0.7125
2020-11-20,-0.72097,-0.7,-0.7129
2020-11-23,-0.72116,-0.7,-0.7133
2020-11-24,-0.72059,-0.7,-0.7135
2020-11-25,-0.7209,-0.7,-0.7137
2020-11-26,-0.72052,-0.7,-0.7138
2020-11-27,-0.7212,-0.7,-0.7144
2020-11-30,-0.72109,-0.7,-0.7146
2020-12-01,-0.72145,-0.7,-0.7148
2020-12-02,-0.72107,-0.7,-0.7149
2020-12-03,-0.72071,-0.73,-0.7151
2020-12-04,-0.72137,-0.73,-0.7156
2020-12-07,-0.72136,-0.73,-0.7158
2020-12-08,-0.72149,-0.73,-0.7159
2020-12-09,-0.72127,-0.73,-0.7161
2020-12-10,-0.72168,-0.73,-0.7163
2020-12-11,-0.72212,-0.73,-0.7167
2020-12-14,-0.7217,-0.73,-0.7169
2020-12-15,-0.72128,-0.77,-0.717
2020-12-16,-0.7216,-0.77,-0.7171
2020-12-17,-0.72208,-0.77,-0.7173
2020-12-18,-0.72299,-0.77,-0.7177
2020-12-21,-0.72169,-0.77,-0.7178
2020-12-22,-0.72292,-0.77,-0.718
2020-12-23,-0.72283,-0.77,-0.7181
2020-12-24,-0.722182,-0.77,-0.7183
2020-12-28,-0.722135,-0.77,-0.7187
2020-12-29,-0.72135,-0.73,-0.7187
2020-12-30,-0.719763,-0.72,-0.7187
2020-12-31,-0.726264,-0.72,-0.7191
2021-01-04,-0.725865,-0.72,-0.7194
2021-01-05,-0.724515,-0.72,-0.7195
2021-01-06,-0.725798,-0.72,-0.7196
2021-01-07,-0.723893,-0.72,-0.7197
2021-01-08,-0.723406,-0.72,-0.7198
2021-01-11,-0.723857,-0.72,-0.7201
2021-01-12,-0.725365,-0.73,-0.7201
2021-01-13,-0.724834,-0.73,-0.7202
2021-01-14,-0.725108,-0.73,-0.7203
2021-01-15,-0.724917,-0.73,-0.7205
2021-01-18,-0.725357,-0.73,-0.7207
2021-01-19,-0.724997,-0.73,-0.7207
2021-01-20,-0.725047,-0.73,-0.7208
2021-01-21,-0.725562,-0.73,-0.7209
2021-01-22,-0.725711,-0.73946,-0.7211
2021-01-25,-0.725137,-0.73946,-0.7213
2021-01-26,-0.72488,-0.73946,-0.7213
2021-01-27,-0.725359,-0.73946,-0.7214
2021-01-28,-0.725297,-0.73946,-0.7216
2021-01-29,-0.725018,-0.73946,-0.7218
2021-02-01,-0.72556,-0.73308,-0.7218
2021-02-02,-0.725884,-0.73,-0.7219
2021-02-03,-0.725384,-0.73333,-0.722
2021-02-04,-0.725535,-0.72958,-0.7221
2021-02-05,-0.724778,-0.72958,-0.7222
2021-02-08,-0.724961,-0.72958,-0.7223
2021-02-09,-0.725086,-0.735,-0.7224
2021-02-10,-0.725023,-0.73083,-0.7225
2021-02-11,-0.72494,-0.7675,-0.7225
2021-02-12,-0.725057,-0.73,-0.7226
2021-02-15,-0.725389,-0.73,-0.7227
2021-02-16,-0.724977,-0.73,-0.7228
2021-02-17,-0.724798,-0.73,-0.7228
2021-02-18,-0.725326,-0.73,-0.7228
2021-02-19,-0.724928,-0.73,-0.7229
2021-02-22,-0.725066,-0.73,-0.723
2021-02-23,-0.725337,-0.73,-0.7231
2021-02-24,-0.724678,-0.73,-0.7231
2021-02-25,-0.725764,-0.73,-0.7233
2021-02-26,-0.725267,-0.73,-0.7234
2021-03-01,-0.725595,-0.73,-0.7234
2021-03-02,-0.72567,-0.73,-0.7235
2021-03-03,-0.725254,-0.73,-0.7235
2021-03-04,-0.724943,-0.73,-0.7235
2021-03-05,-0.725098,-0.73,-0.7236
2021-03-08,-0.725185,-0.73,-0.7237
2021-03-09,-0.724883,-0.73,-0.7238
2021-03-10,-0.724911,-0.73,-0.7238
2021-03-11,-0.724896,-0.73,-0.7238
2021-03-12,-0.725128,-0.73,-0.7239
2021-03-15,-0.725506,-0.73,-0.724
2021-03-16,-0.725516,-0.73,-0.724
2021-03-17,-0.727027,-0.73,-0.7241
2021-03-18,-0.725519,-0.73,-0.7241
2021-03-19,-0.725382,-0.73,-0.7242
2021-03-22,-0.725509,-0.73,-0.7242
2021-03-23,-0.725212,-0.73,-0.7243
2021-03-24,-0.725431,-0.73,-0.7243
2021-03-25,-0.72542,-0.73,-0.7243
2021-03-26,-0.726038,-0.73,-0.7244
2021-03-29,-0.725177,-0.73,-0.7245
2021-03-30,-0.72523,-0.73,-0.7246
2021-03-31,-0.72334,-0.73,-0.7245
2021-04-01,-0.724835,-0.73,-0.7245
2021-04-06,-0.725452,-0.72667,-0.7245
2021-04-07,-0.725747,-0.73,-0.7245
2021-04-08,-0.726112,-0.73,-0.7245
2021-04-09,-0.725439,-0.73,-0.7246
2021-04-12,-0.726107,-0.73,-0.7246
2021-04-13,-0.726084,-0.73,-0.7246
2021-04-14,-0.725833,-0.73,-0.7246
2021-04-15,-0.726011,-0.73,-0.7246
2021-04-16,-0.726723,-0.73,-0.7247
2021-04-19,-0.725697,-0.73,-0.7247
2021-04-20,-0.725919,-0.73,-0.7247
2021-04-21,-0.725443,-0.7325,-0.7247
2021-04-22,-0.725669,-0.75783,-0.7247
2021-04-23,-0.72545,-0.72833,-0.7247
2021-04-26,-0.725411,-0.70375,-0.7247
2021-04-27,-0.725353,-0.70375,-0.7247
2021-04-28,-0.725862,-0.73042,-0.7247
2021-04-29,-0.725685,-0.72758,-0.7247
2021-04-30,-0.725071,-0.73,-0.7247
2021-05-03,-0.725467,-0.72792,-0.7247
2021-05-04,-0.725621,-0.72792,-0.7247
2021-05-05,-0.726071,-0.72792,-0.7247
2021-05-06,-0.725532,-0.72792,-0.7247
2021-05-07,-0.725736,-0.72792,-0.7248
2021-05-10,-0.725673,-0.72792,-0.7248
2021-05-11,-0.725637,-0.72792,-0.7248
2021-05-12,-0.725719,-0.72792,-0.7248
2021-05-14,-0.725896,-0.72792,-0.7248
2021-05-17,-0.725935,-0.72792,-0.7248
2021-05-18,-0.725932,-0.75,-0.7248
2021-05-19,-0.725931,-0.75,-0.7248
2021-05-20,-0.725432,-0.75,-0.7248
2021-05-21,-0.725094,-0.75,-0.7248
2021-05-25,-0.725852,-0.75,-0.7249
2021-05-26,-0.725944,-0.75,-0.7249
2021-05-27,-0.725891,-0.73,-0.7249
2021-05-28,-0.725971,-0.73,-0.7249
2021-05-31,-0.725578,-0.73,-0.7249
2021-06-01,-0.725216,-0.73,-0.7249
2021-06-02,-0.72592,-0.73,-0.7249
2021-06-03,-0.725901,-0.73,-0.7249
2021-06-04,-0.725913,-0.73,-0.7249
2021-06-07,-0.725575,-0.73,-0.7249
2021-06-08,-0.725885,-0.73,-0.7249
2021-06-09,-0.725567,-0.73,-0.7249
2021-06-10,-0.725823,-0.73,-0.7249
2021-06-11,-0.72561,-0.73,-0.7249
2021-06-14,-0.725256,-0.73,-0.725
2021-06-15,-0.725874,-0.73,-0.725
2021-06-16,-0.725392,-0.76,-0.725
2021-06-17,-0.725775,-0.76,-0.7249
2021-06-18,-0.725487,-0.76,-0.7249
2021-06-21,-0.726377,-0.76,-0.725
2021-06-22,-0.72633,-0.76,-0.725
2021-06-23,-0.725273,-0.75,-0.725
2021-06-24,-0.725911,-0.73,-0.725
2021-06-25,-0.725837,-0.73,-0.725
2021-06-28,-0.725809,-0.73,-0.725
2021-06-29,-0.725649,-0.73,-0.725
2021-06-30,-0.722566,-0.73,-0.725
2021-07-01,-0.721368,-0.73,-0.7249
2021-07-02,-0.725463,-0.73,-0.7249
2021-07-05,-0.726384,-0.73,-0.725
2021-07-06,-0.725663,-0.73,-0.725
2021-07-07,-0.725942,-0.73,-0.725
2021-07-08,-0.7263,-0.73,-0.725
2021-07-09,-0.726393,-0.73,-0.725
2021-07-12,-0.726061,-0.73,-0.725
2021-07-13,-0.726147,-0.88,-0.725
2021-07-14,-0.725377,-0.88,-0.725
2021-07-15,-0.727486,-0.73,-0.725
2021-07-16,-0.727183,-0.73,-0.725
2021-07-19,-0.725655,-0.73,-0.725
2021-07-20,-0.725509,-0.71,-0.725
2021-07-21,-0.725288,-0.71,-0.725
2021-07-22,-0.725112,-0.71,-0.725
2021-07-23,-0.725331,-0.71,-0.725
2021-07-26,-0.725046,-0.71,-0.725
2021-07-27,-0.725335,-0.71,-0.725
2021-07-28,-0.725111,-0.71,-0.725
2021-07-29,-0.724761,-0.71,-0.725
2021-07-30,-0.721564,-0.725,-0.7249
2021-08-02,-0.722162,-0.55,-0.7248
2021-08-03,-0.725132,-0.55,-0.7248
2021-08-04,-0.725226,-0.55,-0.7248
2021-08-05,-0.725503,-0.55,-0.7248
2021-08-06,-0.724848,-0.73,-0.7248
2021-08-09,-0.725512,-0.73,-0.7248
2021-08-10,-0.72521,-0.73,-0.7248
2021-08-11,-0.725185,-0.73,-0.7248
2021-08-12,-0.724325,-0.73,-0.7248
2021-08-13,-0.725337,-0.73,-0.7248
2021-08-16,-0.72518,-0.73,-0.7248
2021-08-17,-0.725222,-0.73,-0.7247
2021-08-18,-0.725143,-0.73,-0.7247
2021-08-19,-0.725126,-0.73,-0.7247
2021-08-20,-0.724845,-0.73,-0.7247
2021-08-23,-0.723977,-0.73,-0.7247
2021-08-24,-0.725193,-0.88,-0.7247
2021-08-25,-0.724588,-0.88,-0.7247
2021-08-26,-0.725125,-0.88,-0.7247
2021-08-27,-0.724611,-0.88,-0.7246
2021-08-30,-0.724721,-0.88,-0.7246
2021-08-31,-0.72305,-0.88,-0.7246
2021-09-01,-0.718864,-0.88,-0.7245
2021-09-02,-0.716148,-0.88,-0.7244
2021-09-03,-0.721662,-0.88,-0.7243
2021-09-06,-0.722411,-0.88,-0.7242
2021-09-07,-0.722069,-0.88,-0.7242
2021-09-08,-0.720505,-0.88,-0.7241
2021-09-09,-0.722743,-0.88,-0.7241
2021-09-10,-0.723513,-0.88,-0.7241
2021-09-13,-0.72327,-0.88,-0.724
2021-09-14,-0.719012,-0.88,-0.724
2021-09-15,-0.717876,-0.88,-0.7239
2021-09-16,-0.720633,-0.76,-0.7238
2021-09-17,-0.719884,-0.76,-0.7236
2021-09-20,-0.717677,-0.76,-0.7235
2021-09-21,-0.717596,-0.76,-0.7235
2021-09-22,-0.716263,-0.76,-0.7233
2021-09-23,-0.717637,-0.76,-0.7233
2021-09-24,-0.71804,-0.76,-0.723
2021-09-27,-0.719525,-0.76,-0.7229
2021-09-28,-0.719445,-0.76,-0.7229
2021-09-29,-0.71647,-0.76,-0.7228
2021-09-30,-0.672877,-0.76,-0.7222
2021-10-01,-0.712811,-0.76,-0.7219
2021-10-04,-0.713267,-0.76,-0.7217
2021-10-05,-0.713292,-0.76,-0.7216
2021-10-06,-0.714713,-0.77,-0.7215
2021-10-07,-0.713898,-0.72,-0.7213
2021-10-08,-0.714041,-0.71333,-0.721
2021-10-11,-0.712821,-0.71333,-0.7208
2021-10-12,-0.712646,-0.71333,-0.7206
2021-10-13,-0.711466,-0.71333,-0.7205
2021-10-14,-0.709209,-0.72,-0.7203
2021-10-15,-0.707996,-0.72,-0.7198
2021-10-18,-0.70989,-0.72,-0.7195
2021-10-19,-0.708234,-0.71722,-0.7193
2021-10-20,-0.710421,-0.72,-0.7191
2021-10-21,-0.710612,-0.72,-0.719
2021-10-22,-0.71018,-0.72,-0.7186
2021-10-25,-0.709472,-0.72,-0.7183
2021-10-26,-0.710629,-0.72,-0.7182
2021-10-27,-0.709791,-0.72,-0.718
2021-10-28,-0.708941,-0.72,-0.7178
2021-10-29,-0.693678,-0.72,-0.7168
2021-11-01,-0.707334,-0.72,-0.7167
2021-11-02,-0.706237,-0.72,-0.7165
2021-11-03,-0.705694,-0.72,-0.7163
2021-11-04,-0.709539,-0.72,-0.7162
2021-11-05,-0.709318,-0.72,-0.7158
2021-11-08,-0.710152,-0.72,-0.7155
2021-11-09,-0.710316,-0.72,-0.7153
2021-11-10,-0.711287,-0.70714,-0.7152
2021-11-11,-0.711822,-0.68,-0.715
2021-11-12,-0.711008,-0.68,-0.7148
2021-11-15,-0.710984,-0.68,-0.7144
2021-11-16,-0.710672,-0.68,-0.7143
2021-11-17,-0.710254,-0.68,-0.7141
2021-11-18,-0.710763,-0.68,-0.7139
2021-11-19,-0.710935,-0.68,-0.7137
2021-11-22,-0.711528,-0.68,-0.7133
2021-11-23,-0.706419,-0.68,-0.7132
2021-11-24,-0.710864,-0.68,-0.713
2021-11-25,-0.711259,-0.68,-0.7129
2021-11-26,-0.711175,-0.68,-0.7126
2021-11-29,-0.709617,-0.68,-0.7121
2021-11-30,-0.680889,-0.68,-0.7117
2021-12-01,-0.70365,-0.72,-0.7115
2021-12-02,-0.699979,-0.71,-0.7113
2021-12-03,-0.693841,-0.72,-0.7104
2021-12-06,-0.694074,-0.71,-0.7101
2021-12-07,-0.697951,-0.72,-0.7098
2021-12-08,-0.69887,-0.72,-0.7096
2021-12-09,-0.701685,-0.71,-0.7094
2021-12-10,-0.702749,-0.72,-0.7087
2021-12-13,-0.703301,-0.7181,-0.7085
2021-12-14,-0.70349,-0.7181,-0.7083
2021-12-15,-0.703286,-0.7181,-0.7081
2021-12-16,-0.706216,-0.7181,-0.708
2021-12-17,-0.707333,-0.7181,-0.7076
2021-12-20,-0.704973,-0.7181,-0.7074
2021-12-21,-0.702982,-0.7181,-0.7073
2021-12-22,-0.704224,-0.7181,-0.7071
2021-12-23,-0.704965,-0.7181,-0.707
2021-12-24,-0.70345,-0.7181,-0.7065
2021-12-27,-0.703335,-0.7181,-0.7063
2021-12-28,-0.703774,-0.7181,-0.7062
2021-12-29,-0.703104,-0.7181,-0.706
2021-12-30,-0.685636,-0.7181,-0.7058
2021-12-31,-0.68483,-0.7181,-0.7054
2022-01-03,-0.702072,-0.7075,-0.7052
2022-01-04,-0.704167,-0.7075,-0.7051
2022-01-05,-0.708718,-0.7,-0.705
2022-01-06,-0.709365,-0.83385,-0.705
2022-01-07,-0.70763,-0.70188,-0.7049
2022-01-10,-0.710004,-0.7175,-0.7047
2022-01-11,-0.709619,-0.705,-0.7047
2022-01-12,-0.709677,-0.69583,-0.7047
